dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,5.451482,18.337749,0.000641,0.064103,3.205128,160.256410,0.000332
0.020000,5.451637,18.337749,0.000796,0.007755,-2.817377,-301.125237,0.000180
0.020000,5.454027,18.337749,0.003186,0.119508,5.587635,420.250565,6.283063
0.020000,5.462179,18.337746,0.011338,0.407597,14.404478,440.842154,6.282612
0.020000,5.473042,18.337736,0.022201,0.543134,6.776813,-381.383218,6.282019
0.020000,5.486609,18.337716,0.035769,0.678383,6.762467,-0.717327,6.281287
0.020000,5.502875,18.337678,0.052034,0.813281,6.744915,-0.877606,6.280424
0.020000,5.521830,18.337616,0.070989,0.947757,6.723776,-1.056962,6.279438
0.020000,5.543465,18.337523,0.092624,1.081744,6.699383,-1.219643,6.278339
0.020000,5.567768,18.337391,0.116928,1.215167,6.671154,-1.411462,6.277137
0.020000,5.594727,18.337210,0.143887,1.347971,6.640203,-1.547504,6.275846
0.020000,5.624327,18.336972,0.173489,1.480084,6.605623,-1.729038,6.274478
0.020000,5.656555,18.336669,0.205717,1.611439,6.567747,-1.893807,6.273048
0.020000,5.691392,18.336289,0.240557,1.741972,6.526636,-2.055521,6.271573
0.020000,5.728822,18.335826,0.277989,1.871630,6.482910,-2.186317,6.270069
0.020000,5.768825,18.335271,0.317996,2.000336,6.435318,-2.379604,6.268555
0.020000,5.811380,18.334616,0.360557,2.128040,6.385217,-2.505023,6.267051
0.020000,5.856467,18.333855,0.405651,2.254677,6.331841,-2.668811,6.265578
0.020000,5.904063,18.332982,0.453254,2.380189,6.275577,-2.813197,6.264158
0.020000,5.954144,18.331995,0.503344,2.504508,6.215943,-2.981687,6.262814
0.020000,6.006684,18.330891,0.555896,2.627583,6.153778,-3.108251,6.261570
0.020000,6.061657,18.329671,0.610883,2.749345,6.088094,-3.284218,6.260452
0.020000,6.119036,18.328338,0.668278,2.869738,6.019647,-3.422363,6.259488
0.020000,6.178793,18.326897,0.728052,2.988694,5.947793,-3.592678,6.258705
0.020000,6.240897,18.325357,0.790175,3.106147,5.872632,-3.758048,6.258132
0.020000,6.305317,18.323731,0.854615,3.222029,5.794125,-3.925342,6.257801
0.020000,6.372021,18.322034,0.921341,3.336268,5.711923,-4.110096,6.257744
0.020000,6.440974,18.320286,0.990316,3.448786,5.625921,-4.300100,6.257994
0.020000,6.512142,18.318512,1.061506,3.559502,5.535819,-4.505130,6.258586
0.020000,6.585487,18.316740,1.134873,3.668330,5.441363,-4.722777,6.259558
0.020000,6.660971,18.315007,1.210376,3.775172,5.342109,-4.962711,6.260949
0.020000,6.738552,18.313350,1.287975,3.879929,5.237858,-5.212569,6.262799
0.020000,6.818187,18.311817,1.367625,3.982487,5.127905,-5.497615,6.265151
0.020000,6.899830,18.310460,1.449279,4.082725,5.011879,-5.801323,6.268052
0.020000,6.983433,18.309337,1.532889,4.180516,4.889574,-6.115270,6.271548
0.020000,7.068943,18.308515,1.618404,4.275710,4.759670,-6.495162,6.275691
0.020000,7.156305,18.308067,1.705767,4.368154,4.622212,-6.872912,6.280535
0.020000,7.245458,18.308075,1.794920,4.457679,4.476260,-7.297610,0.002951
0.020000,7.336339,18.308630,1.885802,4.544107,4.321422,-7.741908,0.009371
0.020000,7.428285,18.309819,1.977756,4.597693,2.679285,-82.106825,0.016625
0.020000,7.520064,18.311708,2.069555,4.589925,-0.388408,-153.384658,0.024659
0.020000,7.611060,18.314345,2.160589,4.551706,-1.910954,-76.127312,0.033441
0.020000,7.701250,18.317787,2.250845,4.512789,-1.945824,-1.743491,0.042986
0.020000,7.790610,18.322086,2.340308,4.473165,-1.981233,-1.770467,0.053307
0.020000,7.879113,18.327295,2.428964,4.432816,-2.017429,-1.809779,0.064419
0.020000,7.966731,18.333465,2.516799,4.391755,-2.053053,-1.781216,0.076335
0.020000,8.053435,18.340645,2.603800,4.350008,-2.087369,-1.715785,0.089069
0.020000,8.139193,18.348883,2.689952,4.307630,-2.118896,-1.576355,0.102633
0.020000,8.223973,18.358226,2.775246,4.264665,-2.148228,-1.466608,0.117039
0.020000,8.307743,18.368716,2.859670,4.221216,-2.172483,-1.212732,0.132296
0.020000,8.390470,18.380397,2.943218,4.177401,-2.190723,-0.912026,0.148412
0.020000,8.472123,18.393307,3.025885,4.133351,-2.202503,-0.588958,0.165390
0.020000,8.552670,18.407484,3.107670,4.089261,-2.204527,-0.101217,0.183232
0.020000,8.632082,18.422962,3.188576,4.045318,-2.197102,0.371267,0.201935
0.020000,8.710332,18.439774,3.268612,4.001781,-2.176858,1.012192,0.221490
0.020000,8.787396,18.457948,3.347790,3.958914,-2.143373,1.674238,0.241886
0.020000,8.863255,18.477512,3.426131,3.917026,-2.094401,2.448619,0.263102
0.020000,8.937891,18.498492,3.503660,3.876450,-2.028785,3.280765,0.285113
0.020000,9.011295,18.520911,3.580411,3.837545,-1.945272,4.175679,0.307886
0.020000,9.083460,18.544790,3.656424,3.800680,-1.843258,5.100688,0.331381
0.020000,9.154387,18.570151,3.731749,3.766244,-1.721759,6.074943,0.355550
0.020000,9.224082,18.597013,3.806442,3.734612,-1.581612,7.007334,0.380340
0.020000,9.292556,18.625396,3.880565,3.706158,-1.422700,7.945633,0.405686
0.020000,9.359825,18.655320,3.954189,3.681216,-1.247120,8.778969,0.431522
0.020000,9.425910,18.686804,4.027391,3.660108,-1.055382,9.586925,0.457771
0.020000,9.490837,18.719869,4.100252,3.643061,-0.852372,10.150495,0.484353
0.020000,9.554633,18.754534,4.172858,3.630298,-0.638152,10.710975,0.511186
0.020000,9.617328,18.790821,4.245297,3.621938,-0.417957,11.009783,0.538183
0.020000,9.678952,18.828749,4.317658,3.618034,-0.195211,11.137280,0.565256
0.020000,9.739536,18.868337,4.390029,3.618567,0.026649,11.093034,0.592318
0.020000,9.799108,18.909603,4.462498,3.623429,0.243092,10.822151,0.619286
0.020000,9.857694,18.952563,4.535147,3.632449,0.450999,10.395318,0.646076
0.020000,9.915319,18.997228,4.608055,3.645427,0.648908,9.895467,0.672613
0.020000,9.972003,19.043609,4.681296,3.662050,0.831137,9.111463,0.698824
0.020000,10.027763,19.091709,4.754936,3.681973,0.996152,8.250738,0.724644
0.020000,10.082612,19.141528,4.829033,3.704851,1.143881,7.386420,0.750016
0.020000,10.136560,19.193062,4.903639,3.730329,1.273923,6.502136,0.774889
0.020000,10.189615,19.246299,4.978799,3.758006,1.383853,5.496495,0.799221
0.020000,10.241780,19.301225,5.054549,3.787492,1.474315,4.523114,0.822975
0.020000,10.293058,19.357816,5.130917,3.818386,1.544653,3.516895,0.846123
0.020000,10.343450,19.416048,5.207925,3.850380,1.599735,2.754090,0.868644
0.020000,10.392953,19.475888,5.285587,3.883140,1.637980,1.912263,0.890523
0.020000,10.441569,19.537304,5.363916,3.916419,1.663933,1.297632,0.911752
0.020000,10.492786,19.604175,5.448148,4.211602,14.759161,654.761397,0.920576
0.020000,10.548893,19.678472,5.541249,4.655084,22.174131,370.748502,0.927334
