dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.684366,23.800013,0.000641,0.064103,3.205128,160.256410,0.001815
0.020000,2.683976,23.800012,0.001031,0.019514,-2.229420,-271.727430,0.001433
0.020000,2.683196,23.800011,0.001811,0.038998,0.974215,160.181770,0.000669
0.020000,2.685228,23.800010,0.003843,0.101607,3.130449,107.811690,6.282709
0.020000,2.693929,23.800000,0.012544,0.435052,16.672246,677.089855,6.281186
0.020000,2.704810,23.799967,0.023425,0.544036,5.449202,-561.152216,6.279286
0.020000,2.717873,23.799902,0.036489,0.653165,5.456445,0.362150,6.277012
0.020000,2.733122,23.799787,0.051738,0.762463,5.464889,0.422244,6.274367
0.020000,2.750560,23.799607,0.069177,0.871969,5.475313,0.521180,6.271356
0.020000,2.770193,23.799342,0.088811,0.981716,5.487344,0.601547,6.267984
0.020000,2.792025,23.798969,0.110646,1.091743,5.501348,0.700182,6.264256
0.020000,2.816061,23.798465,0.134688,1.202078,5.516760,0.770598,6.260177
0.020000,2.842308,23.797803,0.160943,1.312754,5.533759,0.849992,6.255755
0.020000,2.870771,23.796954,0.189419,1.423812,5.552935,0.958757,6.250997
0.020000,2.901459,23.795888,0.220125,1.535292,5.574000,1.053261,6.245912
0.020000,2.934377,23.794571,0.253070,1.647236,5.597181,1.159054,6.240508
0.020000,2.969534,23.792969,0.288263,1.759679,5.622180,1.249948,6.234795
0.020000,3.006938,23.791045,0.325717,1.872664,5.649209,1.351433,6.228783
0.020000,3.046597,23.788759,0.365441,1.986234,5.678506,1.464855,6.222486
0.020000,3.088519,23.786073,0.407450,2.100432,5.709935,1.571447,6.215913
0.020000,3.132715,23.782943,0.451756,2.215302,5.743482,1.677354,6.209080
0.020000,3.179192,23.779327,0.498374,2.330885,5.779157,1.783756,6.201999
0.020000,3.227961,23.775179,0.547318,2.447228,5.817143,1.899332,6.194686
0.020000,3.279030,23.770453,0.598606,2.564371,5.857138,1.999715,6.187156
0.020000,3.332409,23.765102,0.652253,2.682359,5.899404,2.113341,6.179426
0.020000,3.388109,23.759078,0.708277,2.801227,5.943413,2.200409,6.171513
0.020000,3.446139,23.752332,0.766698,2.921018,5.989552,2.306956,6.163435
