dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,15.565010,23.398347,0.000641,0.064103,3.205128,160.256410,3.116074
0.020000,15.564986,23.398348,0.000665,0.001193,-3.145467,-317.529770,3.116050
0.020000,15.564938,23.398349,0.000713,0.002385,0.059566,160.251655,3.116003
0.020000,15.562248,23.398418,0.003404,0.134553,6.608409,327.442131,3.115933
0.020000,15.551900,23.398684,0.013755,0.517574,19.151082,627.133684,3.115840
0.020000,15.538965,23.399018,0.026694,0.646954,6.468968,-634.105714,3.115724
0.020000,15.523444,23.399421,0.042221,0.776324,6.468491,-0.023865,3.115585
0.020000,15.505336,23.399893,0.060334,0.905682,6.467922,-0.028426,3.115424
0.020000,15.484643,23.400437,0.081035,1.035027,6.467252,-0.033500,3.115240
0.020000,15.461364,23.401053,0.104322,1.164357,6.466497,-0.037775,3.115034
0.020000,15.435500,23.401743,0.130195,1.293670,6.465637,-0.042978,3.114806
0.020000,15.407051,23.402509,0.158655,1.422963,6.464687,-0.047514,3.114557
0.020000,15.376018,23.403352,0.189699,1.552236,6.463640,-0.052342,3.114287
0.020000,15.342401,23.404275,0.223329,1.681486,6.462501,-0.056924,3.113997
0.020000,15.306200,23.405280,0.259543,1.810711,6.461261,-0.062024,3.113687
0.020000,15.267417,23.406369,0.298342,1.939910,6.459931,-0.066495,3.113357
0.020000,15.226053,23.407544,0.339723,2.069080,6.458504,-0.071337,3.113008
0.020000,15.182106,23.408809,0.383688,2.198220,6.456982,-0.076140,3.112641
0.020000,15.135580,23.410165,0.430234,2.327327,6.455363,-0.080907,3.112257
0.020000,15.086473,23.411616,0.479362,2.456400,6.453651,-0.085616,3.111855
0.020000,15.034787,23.413164,0.531071,2.585437,6.451843,-0.090409,3.111437
0.020000,14.980524,23.414813,0.585360,2.714436,6.449940,-0.095164,3.111003
0.020000,14.923683,23.416565,0.642227,2.843395,6.447941,-0.099938,3.110555
0.020000,14.864266,23.418424,0.701674,2.972312,6.445847,-0.104669,3.110093
0.020000,14.802273,23.420392,0.763697,3.101185,6.443657,-0.109505,3.109617
0.020000,14.737706,23.422473,0.828298,3.230012,6.441374,-0.114158,3.109130
0.020000,14.670567,23.424670,0.895473,3.358792,6.438994,-0.119022,3.108631
0.020000,14.600855,23.426987,0.965224,3.487522,6.436519,-0.123758,3.108122
0.020000,14.528572,23.429426,1.037548,3.616201,6.433950,-0.128451,3.107604
0.020000,14.453719,23.431991,1.112444,3.744827,6.431284,-0.133284,3.107077
0.020000,14.376298,23.434685,1.189912,3.873398,6.428525,-0.137960,3.106543
0.020000,14.296310,23.437511,1.269951,4.001911,6.425666,-0.142927,3.106004
0.020000,14.213756,23.440473,1.352558,4.130365,6.422718,-0.147397,3.105459
0.020000,14.128637,23.443573,1.437733,4.258759,6.419669,-0.152439,3.104911
0.020000,14.040955,23.446815,1.525475,4.387089,6.416534,-0.156786,3.104360
0.020000,13.950711,23.450202,1.615782,4.515355,6.413293,-0.162037,3.103808
0.020000,13.857908,23.453736,1.708653,4.643554,6.409966,-0.166356,3.103256
