dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,15.617106,25.439349,0.000641,0.064103,3.205128,160.256410,3.116074
0.020000,15.617130,25.439348,0.000665,0.001193,-3.145467,-317.529770,3.116050
0.020000,15.617177,25.439347,0.000713,0.002385,0.059566,160.251655,3.116003
0.020000,15.614630,25.439413,0.003261,0.127409,6.251203,309.581864,3.115933
0.020000,15.604472,25.439674,0.013422,0.508067,19.032901,639.084904,3.115840
0.020000,15.591774,25.440002,0.026124,0.635098,6.351548,-634.067685,3.115724
0.020000,15.576537,25.440397,0.041367,0.762138,6.352021,0.023680,3.115585
0.020000,15.558759,25.440861,0.059151,0.889190,6.352594,0.028627,3.115424
0.020000,15.538441,25.441394,0.079476,1.016255,6.353255,0.033070,3.115240
0.020000,15.515582,25.441999,0.102342,1.143335,6.354021,0.038300,3.115034
0.020000,15.490182,25.442677,0.127751,1.270433,6.354874,0.042619,3.114806
0.020000,15.462242,25.443429,0.155702,1.397549,6.355825,0.047594,3.114557
0.020000,15.431759,25.444258,0.186196,1.524687,6.356871,0.052285,3.114287
0.020000,15.398735,25.445164,0.219233,1.651847,6.358015,0.057218,3.113997
0.020000,15.363168,25.446152,0.254813,1.779032,6.359248,0.061644,3.113687
0.020000,15.325058,25.447222,0.292938,1.906244,6.360582,0.066688,3.113357
0.020000,15.284404,25.448377,0.333608,2.033484,6.362010,0.071371,3.113008
0.020000,15.241207,25.449620,0.376823,2.160755,6.363531,0.076092,3.112641
0.020000,15.195466,25.450953,0.422584,2.288058,6.365148,0.080849,3.112257
0.020000,15.147179,25.452380,0.470892,2.415395,6.366862,0.085665,3.111855
0.020000,15.096346,25.453903,0.521747,2.542768,6.368670,0.090399,3.111437
0.020000,15.042967,25.455525,0.575151,2.670180,6.370573,0.095170,3.111003
0.020000,14.987041,25.457249,0.631104,2.797631,6.372571,0.099923,3.110555
0.020000,14.928567,25.459078,0.689606,2.925124,6.374666,0.104717,3.110093
0.020000,14.867545,25.461015,0.750659,3.052661,6.376854,0.109409,3.109617
0.020000,14.803973,25.463064,0.814264,3.180244,6.379140,0.114279,3.109130
0.020000,14.737851,25.465228,0.880422,3.307875,6.381518,0.118941,3.108631
0.020000,14.669178,25.467510,0.949133,3.435554,6.383993,0.123726,3.108122
0.020000,14.597952,25.469913,1.020399,3.563286,6.386564,0.128552,3.107604
0.020000,14.524174,25.472441,1.094220,3.691070,6.389229,0.133239,3.107077
0.020000,14.447842,25.475097,1.170598,3.818910,6.391990,0.138078,3.106543
0.020000,14.368955,25.477885,1.249534,3.946807,6.394843,0.142627,3.106004
0.020000,14.287513,25.480807,1.331030,4.074763,6.397796,0.147664,3.105459
0.020000,14.203513,25.483867,1.415085,4.202780,6.400839,0.152132,3.104911
0.020000,14.116955,25.487067,1.501702,4.330859,6.403984,0.157283,3.104360
0.020000,14.027837,25.490411,1.590882,4.459004,6.407215,0.161538,3.103808
0.020000,13.936159,25.493903,1.682627,4.587215,6.410549,0.166709,3.103256
0.020000,13.841920,25.497543,1.776937,4.715494,6.413974,0.171213,3.102705
0.020000,13.745117,25.501336,1.873813,4.843844,6.417495,0.176075,3.102158
0.020000,13.646387,25.505259,1.972621,4.940390,4.827280,-79.510743,3.101618
0.020000,13.547003,25.509260,2.072086,4.973225,1.641766,-159.275703,3.101093
0.020000,13.447602,25.513313,2.171570,4.974190,0.048249,-79.675854,3.100588
0.020000,13.348184,25.517416,2.271073,4.975155,0.048241,-0.000388,3.100101
0.020000,13.248748,25.521568,2.370595,4.976120,0.048248,0.000320,3.099633
