dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.682514,24.820844,0.000641,0.064103,3.205128,160.256410,0.001815
0.020000,2.682514,24.820844,0.003205,0.192308,6.410256,160.256410,0.001433
0.020000,2.682514,24.820844,0.008333,0.320513,6.410256,-0.000000,0.000669
0.020000,2.685714,24.820844,0.016026,0.448718,6.410256,0.000000,6.282709
0.020000,2.695971,24.820831,0.026282,0.576923,6.410256,0.000000,6.281186
0.020000,2.708791,24.820793,0.039103,0.705128,6.410256,-0.000000,6.279286
0.020000,2.724176,24.820716,0.054487,0.833333,6.410256,0.000000,6.277012
0.020000,2.742124,24.820581,0.072436,0.961538,6.410256,0.000000,6.274367
0.020000,2.762635,24.820369,0.092949,1.089744,6.410256,0.000000,6.271356
0.020000,2.785710,24.820057,0.116026,1.217949,6.410256,-0.000000,6.267984
0.020000,2.811347,24.819620,0.141667,1.346154,6.410256,0.000000,6.264256
0.020000,2.839546,24.819028,0.169872,1.474359,6.410256,0.000000,6.260177
0.020000,2.870306,24.818252,0.200641,1.602564,6.410256,-0.000000,6.255755
0.020000,2.903624,24.817259,0.233974,1.730769,6.410256,0.000000,6.250997
0.020000,2.939500,24.816012,0.269872,1.858974,6.410256,0.000000,6.245912
0.020000,2.977931,24.814475,0.308333,1.987179,6.410256,-0.000000,6.240508
0.020000,3.018914,24.812607,0.349359,2.115385,6.410256,0.000000,6.234795
0.020000,3.062446,24.810368,0.392949,2.243590,6.410256,-0.000000,6.228783
0.020000,3.108523,24.807713,0.439103,2.371795,6.410256,0.000000,6.222486
0.020000,3.157141,24.804597,0.487821,2.500000,6.410256,0.000000,6.215913
0.020000,3.208295,24.800975,0.539103,2.628205,6.410256,0.000000,6.209080
0.020000,3.261979,24.796798,0.592949,2.756410,6.410256,0.000000,6.201999
0.020000,3.318186,24.792017,0.649359,2.884615,6.410256,-0.000000,6.194686
0.020000,3.376909,24.786583,0.708333,3.012821,6.410256,0.000000,6.187156
0.020000,3.438141,24.780445,0.769872,3.141026,6.410256,-0.000000,6.179426
0.020000,3.501872,24.773553,0.833974,3.269231,6.410256,0.000000,6.171513
0.020000,3.568092,24.765855,0.900641,3.397436,6.410256,0.000000,6.163435
0.020000,3.636792,24.757301,0.969872,3.525641,6.410256,-0.000000,6.155211
0.020000,3.707961,24.747840,1.041667,3.653846,6.410256,-0.000000,6.146861
0.020000,3.781586,24.737422,1.116026,3.782051,6.410256,0.000000,6.138405
0.020000,3.857656,24.725997,1.192949,3.910256,6.410256,0.000000,6.129863
0.020000,3.936157,24.713518,1.272436,4.038462,6.410256,0.000000,6.121258
0.020000,4.017076,24.699939,1.354487,4.166667,6.410256,0.000000,6.112610
0.020000,4.100400,24.685212,1.439103,4.294872,6.410256,-0.000000,6.103942
0.020000,4.186114,24.669296,1.526282,4.423077,6.410256,0.000000,6.095278
