dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,15.591058,24.418848,0.000641,0.064103,3.205128,160.256410,3.116074
0.020000,15.591058,24.418848,0.003205,0.192308,6.410256,160.256410,3.116050
0.020000,15.591058,24.418848,0.008333,0.320513,6.410256,-0.000000,3.116003
0.020000,15.588439,24.418915,0.016026,0.448718,6.410256,0.000000,3.115933
0.020000,15.578186,24.419179,0.026282,0.576923,6.410256,0.000000,3.115840
0.020000,15.565370,24.419510,0.039103,0.705128,6.410256,-0.000000,3.115724
0.020000,15.549990,24.419909,0.054487,0.833333,6.410256,0.000000,3.115585
0.020000,15.532048,24.420377,0.072436,0.961538,6.410256,0.000000,3.115424
0.020000,15.511542,24.420916,0.092949,1.089744,6.410256,0.000000,3.115240
0.020000,15.488473,24.421526,0.116026,1.217949,6.410256,-0.000000,3.115034
0.020000,15.462841,24.422210,0.141667,1.346154,6.410256,0.000000,3.114806
0.020000,15.434646,24.422969,0.169872,1.474359,6.410256,0.000000,3.114557
0.020000,15.403888,24.423805,0.200641,1.602564,6.410256,-0.000000,3.114287
0.020000,15.370568,24.424720,0.233974,1.730769,6.410256,0.000000,3.113997
0.020000,15.334684,24.425716,0.269872,1.858974,6.410256,0.000000,3.113687
0.020000,15.296238,24.426795,0.308333,1.987179,6.410256,-0.000000,3.113357
0.020000,15.255228,24.427961,0.349359,2.115385,6.410256,0.000000,3.113008
0.020000,15.211657,24.429214,0.392949,2.243590,6.410256,-0.000000,3.112641
0.020000,15.165523,24.430559,0.439103,2.371795,6.410256,0.000000,3.112257
0.020000,15.116826,24.431998,0.487821,2.500000,6.410256,0.000000,3.111855
0.020000,15.065567,24.433534,0.539103,2.628205,6.410256,0.000000,3.111437
0.020000,15.011745,24.435169,0.592949,2.756410,6.410256,0.000000,3.111003
0.020000,14.955362,24.436907,0.649359,2.884615,6.410256,-0.000000,3.110555
0.020000,14.896416,24.438751,0.708333,3.012821,6.410256,0.000000,3.110093
0.020000,14.834909,24.440703,0.769872,3.141026,6.410256,-0.000000,3.109617
0.020000,14.770840,24.442768,0.833974,3.269231,6.410256,0.000000,3.109130
0.020000,14.704209,24.444949,0.900641,3.397436,6.410256,0.000000,3.108631
0.020000,14.635016,24.447248,0.969872,3.525641,6.410256,-0.000000,3.108122
0.020000,14.563262,24.449669,1.041667,3.653846,6.410256,-0.000000,3.107604
0.020000,14.488947,24.452216,1.116026,3.782051,6.410256,0.000000,3.107077
0.020000,14.412070,24.454891,1.192949,3.910256,6.410256,0.000000,3.106543
0.020000,14.332633,24.457698,1.272436,4.038462,6.410256,0.000000,3.106004
0.020000,14.250634,24.460640,1.354487,4.166667,6.410256,0.000000,3.105459
0.020000,14.166075,24.463720,1.439103,4.294872,6.410256,-0.000000,3.104911
0.020000,14.078955,24.466941,1.526282,4.423077,6.410256,0.000000,3.104360
0.020000,13.989274,24.470307,1.616026,4.551282,6.410256,-0.000000,3.103808
0.020000,13.897034,24.473819,1.708333,4.679487,6.410256,0.000000,3.103256
0.020000,13.802232,24.477482,1.803205,4.807692,6.410256,-0.000000,3.102705
0.020000,13.704871,24.481297,1.900641,4.935897,6.410256,0.000000,3.102158
0.020000,13.605591,24.485241,2.000000,5.000000,3.205128,-160.256410,3.101618
0.020000,13.505672,24.489264,2.100000,5.000000,0.000000,-160.256410,3.101093
0.020000,13.405755,24.493338,2.200000,5.000000,0.000000,0.000000,3.100588
