dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,54.160278,149.993421,0.007813,0.781280,39.064009,1953.200457,6.282722
0.020000,54.161724,149.993421,0.009259,0.072299,-35.449050,-3725.652974,6.282840
0.020000,54.164614,149.993420,0.012149,0.144499,3.609989,1952.951975,6.283076
0.020000,54.233668,149.993428,0.081203,3.452703,165.410188,8090.009922,0.000244
0.020000,54.364437,149.993491,0.211972,6.538454,154.287586,-556.130069,0.000715
0.020000,54.527884,149.993656,0.375419,8.172335,81.694025,-3629.678051,0.001302
0.020000,54.723998,149.993980,0.571533,9.805712,81.668862,-1.258162,0.002004
0.020000,54.952768,149.994532,0.800304,11.438554,81.642105,-1.337832,0.002822
0.020000,55.214180,149.995391,1.061717,13.070667,81.605630,-1.823775,0.003752
0.020000,55.508217,149.996648,1.355757,14.701988,81.566051,-1.978931,0.004796
0.020000,55.834861,149.998403,1.682406,16.332452,81.523197,-2.142688,0.005950
0.020000,56.194092,150.000767,2.041644,17.961904,81.472591,-2.530337,0.007213
0.020000,56.585885,150.003862,2.433450,19.590292,81.419413,-2.658902,0.008584
0.020000,57.010216,150.007818,2.857799,21.217456,81.358195,-3.060858,0.010060
0.020000,57.467056,150.012775,3.314666,22.843351,81.294783,-3.170624,0.011639
0.020000,57.956375,150.018883,3.804023,24.467834,81.224124,-3.532934,0.013320
0.020000,58.478138,150.026298,4.325839,26.090819,81.149267,-3.742886,0.015099
0.020000,59.032311,150.035187,4.880083,27.712176,81.067857,-4.070501,0.016975
0.020000,59.618852,150.045722,5.466719,29.331807,80.981526,-4.316508,0.018943
0.020000,60.237722,150.058086,6.085712,30.949671,80.893215,-4.415558,0.021002
0.020000,60.888874,150.072463,6.737023,32.565532,80.793023,-5.009590,0.023148
0.020000,61.572260,150.089049,7.420610,34.179374,80.692127,-5.044807,0.025378
0.020000,62.287829,150.108041,8.136432,35.791057,80.584141,-5.399315,0.027687
0.020000,63.035527,150.129642,8.884441,37.400471,80.470686,-5.672769,0.030074
0.020000,63.815295,150.154061,9.664591,39.007512,80.352055,-5.931543,0.032533
0.020000,64.627072,150.181509,10.476833,40.612070,80.227895,-6.207976,0.035060
0.020000,65.470795,150.212200,11.321113,42.214024,80.097687,-6.510416,0.037652
0.020000,66.346394,150.246349,12.197378,43.813260,79.961798,-6.794435,0.040303
0.020000,67.253800,150.284173,13.105572,45.409662,79.820138,-7.083016,0.043010
0.020000,68.192936,150.325892,14.045634,47.003131,79.673424,-7.335705,0.045768
0.020000,69.163726,150.371721,15.017505,48.593550,79.520967,-7.622854,0.048571
0.020000,70.166088,150.421878,16.021121,50.180793,79.362148,-7.940924,0.051414
0.020000,71.199937,150.476575,17.056417,51.764785,79.199615,-8.126666,0.054292
0.020000,72.265187,150.536025,18.123324,53.345367,79.029078,-8.526822,0.057200
0.020000,73.361746,150.600435,19.221773,54.922455,78.854403,-8.733773,0.060131
0.020000,74.489521,150.670006,20.351692,56.495935,78.673989,-9.020676,0.063080
0.020000,75.648415,150.744936,21.513006,58.065701,78.488299,-9.284509,0.066041
0.020000,76.838330,150.825414,22.705639,59.631634,78.296685,-9.580695,0.069007
0.020000,78.059162,150.911622,23.929511,61.193633,78.099916,-9.838450,0.071973
0.020000,79.310809,151.003732,25.184543,62.751591,77.897924,-10.099631,0.074931
0.020000,80.593165,151.101908,26.470651,64.305403,77.690609,-10.365760,0.077874
0.020000,81.906120,151.206301,27.787750,65.854962,77.477949,-10.632970,0.080797
0.020000,83.249566,151.317053,29.135754,67.400167,77.260224,-10.886264,0.083691
0.020000,84.623392,151.434288,30.514572,68.940915,77.037422,-11.140104,0.086550
0.020000,86.027484,151.558121,31.924114,70.477103,76.809387,-11.401731,0.089365
0.020000,87.461729,151.688647,33.364287,72.008635,76.576615,-11.638586,0.092130
0.020000,88.926014,151.825947,34.834995,73.535409,76.338693,-11.896122,0.094836
0.020000,90.420225,151.970085,36.336141,75.057328,76.095951,-12.137108,0.097476
0.020000,91.944247,152.121104,37.867627,76.574294,75.848302,-12.382447,0.100042
0.020000,93.497966,152.279028,39.429352,78.086212,75.595875,-12.621331,0.102525
0.020000,95.081268,152.443859,41.021211,79.592980,75.338404,-12.873566,0.104917
0.020000,96.694043,152.615578,42.643101,81.094505,75.076267,-13.106854,0.107209
0.020000,98.336177,152.794142,44.294915,82.590696,74.809551,-13.335790,0.109392
0.020000,100.007561,152.979482,45.976544,84.081451,74.537735,-13.590806,0.111459
0.020000,101.708087,153.171504,47.687878,85.566675,74.261200,-13.826770,0.113399
0.020000,103.437650,153.370087,49.428803,87.046269,73.979717,-14.074141,0.115204
0.020000,105.196144,153.575079,51.199206,88.520140,73.693519,-14.309907,0.116864
0.020000,106.983470,153.786302,52.998969,89.988175,73.401759,-14.587989,0.118370
0.020000,108.799529,154.003543,54.827975,91.450290,73.105749,-14.800473,0.119712
0.020000,110.644224,154.226559,56.686103,92.906373,72.804157,-15.079625,0.120879
0.020000,112.517464,154.455072,58.573229,94.356319,72.497327,-15.341485,0.121863
0.020000,114.419159,154.688770,60.489230,95.800024,72.185219,-15.605399,0.122653
0.020000,116.349223,154.927302,62.433977,97.237377,71.867670,-15.877463,0.123239
0.020000,118.307572,155.170282,64.407342,98.668268,71.544559,-16.155568,0.123610
