dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,65.674076,221.121690,0.007824,0.782359,39.117939,1955.896967,0.023167
0.020000,65.675305,221.121718,0.009053,0.061448,-36.045518,-3758.172876,0.023066
0.020000,65.714635,221.122620,0.048393,1.967008,95.277984,6566.175124,0.022867
0.020000,65.812101,221.124835,0.145884,4.874557,145.377453,2504.973442,0.022573
0.020000,65.941963,221.127742,0.275779,6.494746,81.009423,-3218.401511,0.022188
0.020000,66.104144,221.131302,0.437999,8.110987,80.812055,-9.868400,0.021719
0.020000,66.298546,221.135472,0.632445,9.722326,80.566940,-12.255766,0.021173
0.020000,66.525051,221.140199,0.858999,11.327722,80.269831,-14.855448,0.020561
0.020000,66.783523,221.145427,1.117524,12.926249,79.926347,-17.174166,0.019894
0.020000,67.073806,221.151099,1.407863,14.516946,79.534853,-19.574691,0.019185
0.020000,67.395726,221.157155,1.729840,16.098825,79.093928,-22.046255,0.018448
0.020000,67.749088,221.163541,2.083260,17.671004,78.608953,-24.248776,0.017698
0.020000,68.133680,221.170202,2.467909,19.232462,78.072903,-26.802491,0.016954
0.020000,68.549270,221.177096,2.883556,20.782352,77.494517,-28.919308,0.016234
0.020000,68.995606,221.184188,3.329949,22.319658,76.865283,-31.461719,0.015559
0.020000,69.472421,221.191457,3.806820,23.843518,76.192990,-33.614624,0.014950
0.020000,69.979425,221.198901,4.313878,25.352928,75.470523,-36.123372,0.014432
0.020000,70.516311,221.206534,4.850818,26.846996,74.703382,-38.357012,0.014029
0.020000,71.082751,221.214400,5.417313,28.324720,73.886199,-40.859146,0.013768
0.020000,71.678398,221.222565,6.013015,29.785141,73.021048,-43.257568,0.013677
0.020000,72.302884,221.231130,6.637560,31.227239,72.104910,-45.806880,0.013787
0.020000,72.955820,221.240231,7.290560,32.649974,71.136757,-48.407675,0.014128
0.020000,73.636794,221.250044,7.971605,34.052249,70.113767,-51.149505,0.014735
0.020000,74.345371,221.260791,8.680264,35.432946,69.034837,-53.946483,0.015642
0.020000,75.081091,221.272739,9.416080,36.790838,67.894613,-57.011212,0.016887
0.020000,75.843465,221.286210,10.178573,38.124636,66.689878,-60.236768,0.018508
0.020000,76.631975,221.301586,10.967233,39.432986,65.417513,-63.618253,0.020549
0.020000,77.446070,221.319309,11.781521,40.714404,64.070911,-67.330071,0.023051
0.020000,78.285163,221.339888,12.620867,41.967292,62.644364,-71.327345,0.026063
0.020000,79.148629,221.363905,13.484666,43.189957,61.133269,-75.554753,0.029634
0.020000,80.035794,221.392020,14.372277,44.380537,59.528986,-80.214142,0.033815
0.020000,80.945937,221.424973,15.283016,45.536972,57.821784,-85.360103,0.038663
0.020000,81.878280,221.463592,16.216158,46.657104,56.006568,-90.760838,0.044236
0.020000,82.831982,221.508794,17.170931,47.738663,54.077948,-96.430961,0.050598
0.020000,83.806135,221.561592,18.146514,48.779107,52.022225,-102.786174,0.057817
0.020000,84.799746,221.623098,19.142027,49.775652,49.827226,-109.749937,0.065963
0.020000,85.811741,221.694525,20.156539,50.725622,47.498512,-116.435699,0.075112
0.020000,86.840948,221.777193,21.189061,51.626079,45.022844,-123.783413,0.085346
0.020000,87.886089,221.872524,22.238540,52.473996,42.395831,-131.350658,0.096750
0.020000,88.945776,221.982047,23.303872,53.266597,39.630059,-138.288558,0.109415
0.020000,90.018496,222.107394,24.383891,54.000923,36.716310,-145.687495,0.123435
0.020000,91.102613,222.250300,25.477386,54.674751,33.691383,-151.246334,0.138909
0.020000,92.196358,222.412590,26.583106,55.286011,30.563034,-156.417468,0.155940
