dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,38.086108,27.172703,0.007792,0.779221,38.961039,1948.051948,6.281646
0.020000,38.086108,27.172703,0.038961,2.337662,77.922078,1948.051948,6.282044
0.020000,38.086108,27.172703,0.101299,3.896104,77.922078,-0.000000,6.282841
0.020000,38.152716,27.172731,0.194805,5.454545,77.922078,0.000000,0.000852
0.020000,38.277391,27.172937,0.319481,7.012987,77.922078,-0.000000,0.002449
0.020000,38.433231,27.173475,0.475325,8.571429,77.922078,0.000000,0.004449
0.020000,38.620237,27.174531,0.662338,10.129870,77.922078,0.000000,0.006854
0.020000,38.838409,27.176334,0.880519,11.688312,77.922078,0.000000,0.009667
0.020000,39.087745,27.179146,1.129870,13.246753,77.922078,-0.000000,0.012891
0.020000,39.368229,27.183272,1.410390,14.805195,77.922078,0.000000,0.016529
0.020000,39.679875,27.189055,1.722078,16.363636,77.922078,-0.000000,0.020585
0.020000,40.022638,27.196879,2.064935,17.922078,77.922078,0.000000,0.025064
0.020000,40.396521,27.207169,2.438961,19.480519,77.922078,0.000000,0.029970
0.020000,40.801504,27.220391,2.844156,21.038961,77.922078,0.000000,0.035307
0.020000,41.237541,27.237053,3.280519,22.597403,77.922078,-0.000000,0.041082
0.020000,41.704623,27.257705,3.748052,24.155844,77.922078,0.000000,0.047298
0.020000,42.202684,27.282942,4.246753,25.714286,77.922078,-0.000000,0.053961
0.020000,42.731669,27.313401,4.776623,27.272727,77.922078,0.000000,0.061077
0.020000,43.291535,27.349765,5.337662,28.831169,77.922078,-0.000000,0.068651
0.020000,43.882174,27.392760,5.929870,30.389610,77.922078,-0.000000,0.076687
0.020000,44.503510,27.443158,6.553247,31.948052,77.922078,0.000000,0.085190
0.020000,45.155422,27.501774,7.207792,33.506494,77.922078,0.000000,0.094166
0.020000,45.837784,27.569472,7.893506,35.064935,77.922078,-0.000000,0.103617
0.020000,46.550441,27.647157,8.610390,36.623377,77.922078,0.000000,0.113547
0.020000,47.293223,27.735778,9.358442,38.181818,77.922078,0.000000,0.123959
0.020000,48.065915,27.836328,10.137662,39.740260,77.922078,0.000000,0.134854
0.020000,48.868316,27.949846,10.948052,41.298701,77.922078,0.000000,0.146232
0.020000,49.700144,28.077401,11.789610,42.857143,77.922078,0.000000,0.158092
0.020000,50.561121,28.220110,12.662338,44.415584,77.922078,-0.000000,0.170433
0.020000,51.450909,28.379120,13.566234,45.974026,77.922078,0.000000,0.183248
0.020000,52.369159,28.555611,14.501299,47.532468,77.922078,0.000000,0.196533
0.020000,53.315470,28.750794,15.467532,49.090909,77.922078,0.000000,0.210278
0.020000,54.289390,28.965898,16.464935,50.649351,77.922078,-0.000000,0.224472
0.020000,55.290446,29.202179,17.493506,52.207792,77.922078,0.000000,0.239103
0.020000,56.318105,29.460898,18.553247,53.766234,77.922078,0.000000,0.254153
0.020000,57.371814,29.743332,19.644156,55.324675,77.922078,-0.000000,0.269603
