dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,54.165955,162.243420,0.007813,0.781280,39.064009,1953.200457,6.282722
0.020000,54.165955,162.243420,0.039064,2.343841,78.128018,1953.200457,6.282840
0.020000,54.165955,162.243420,0.101566,3.906401,78.128018,0.000000,6.283076
0.020000,54.230679,162.243428,0.195320,5.468961,78.128018,0.000000,0.000244
0.020000,54.355684,162.243488,0.320325,7.031522,78.128018,-0.000000,0.000715
0.020000,54.511940,162.243645,0.476581,8.594082,78.128018,0.000000,0.001302
0.020000,54.699447,162.243955,0.664088,10.156642,78.128018,-0.000000,0.002004
0.020000,54.918205,162.244483,0.882847,11.719203,78.128018,0.000000,0.002822
0.020000,55.168213,162.245305,1.132856,13.281763,78.128018,-0.000000,0.003752
0.020000,55.449471,162.246507,1.414117,14.844323,78.128018,0.000000,0.004796
0.020000,55.761979,162.248186,1.726629,16.406884,78.128018,-0.000000,0.005950
0.020000,56.105734,162.250449,2.070392,17.969444,78.128018,0.000000,0.007213
0.020000,56.480737,162.253411,2.445407,19.532005,78.128018,-0.000000,0.008584
0.020000,56.886985,162.257198,2.851673,21.094565,78.128018,0.000000,0.010060
0.020000,57.324476,162.261945,3.289190,22.657125,78.128018,0.000000,0.011639
0.020000,57.793208,162.267796,3.757958,24.219686,78.128018,0.000000,0.013320
0.020000,58.293177,162.274901,4.257977,25.782246,78.128018,0.000000,0.015099
0.020000,58.824379,162.283422,4.789248,27.344806,78.128018,-0.000000,0.016975
0.020000,59.386809,162.293524,5.351769,28.907367,78.128018,0.000000,0.018943
0.020000,59.980464,162.305384,5.945542,30.469927,78.128018,0.000000,0.021002
0.020000,60.605336,162.319181,6.570566,32.032487,78.128018,0.000000,0.023148
0.020000,61.261418,162.335104,7.226842,33.595048,78.128018,-0.000000,0.025378
0.020000,61.948702,162.353346,7.914368,35.157608,78.128018,0.000000,0.027687
0.020000,62.667180,162.374103,8.633146,36.720169,78.128018,-0.000000,0.030074
0.020000,63.416841,162.397579,9.383175,38.282729,78.128018,0.000000,0.032533
0.020000,64.197675,162.423981,10.164455,39.845289,78.128018,0.000000,0.035060
0.020000,65.009669,162.453517,10.976987,41.407850,78.128018,-0.000000,0.037652
0.020000,65.852810,162.486401,11.820769,42.970410,78.128018,0.000000,0.040303
0.020000,66.727084,162.522845,12.695803,44.532970,78.128018,-0.000000,0.043010
0.020000,67.632476,162.563064,13.602088,46.095531,78.128018,0.000000,0.045768
0.020000,68.568969,162.607274,14.539624,47.658091,78.128018,0.000000,0.048571
0.020000,69.536546,162.655690,15.508412,49.220652,78.128018,-0.000000,0.051414
0.020000,70.535187,162.708526,16.508450,50.783212,78.128018,0.000000,0.054292
0.020000,71.564874,162.765991,17.539740,52.345772,78.128018,-0.000000,0.057200
0.020000,72.625587,162.828295,18.602281,53.908333,78.128018,0.000000,0.060131
0.020000,73.717303,162.895643,19.696073,55.470893,78.128018,0.000000,0.063080
0.020000,74.840002,162.968232,20.821117,57.033453,78.128018,-0.000000,0.066041
0.020000,75.993661,163.046258,21.977412,58.596014,78.128018,0.000000,0.069007
0.020000,77.178256,163.129907,23.164957,60.158574,78.128018,-0.000000,0.071973
0.020000,78.393766,163.219358,24.383755,61.721134,78.128018,0.000000,0.074931
0.020000,79.640166,163.314782,25.633803,63.283695,78.128018,0.000000,0.077874
0.020000,80.917434,163.416338,26.915102,64.846255,78.128018,0.000000,0.080797
0.020000,82.225547,163.524177,28.227653,66.408816,78.128018,-0.000000,0.083691
0.020000,83.564482,163.638436,29.571455,67.971376,78.128018,0.000000,0.086550
0.020000,84.934218,163.759238,30.946508,69.533936,78.128018,0.000000,0.089365
0.020000,86.334734,163.886695,32.352812,71.096497,78.128018,0.000000,0.092130
0.020000,87.766011,164.020901,33.790368,72.659057,78.128018,0.000000,0.094836
0.020000,89.228031,164.161934,35.259175,74.221617,78.128018,-0.000000,0.097476
0.020000,90.720777,164.309854,36.759233,75.784178,78.128018,0.000000,0.100042
0.020000,92.244237,164.464702,38.290542,77.346738,78.128018,0.000000,0.102525
0.020000,93.798397,164.626500,39.853102,78.909298,78.128018,0.000000,0.104917
0.020000,95.383250,164.795247,41.446914,80.471859,78.128018,0.000000,0.107209
0.020000,96.998790,164.970919,43.071976,82.034419,78.128018,-0.000000,0.109392
0.020000,98.645013,165.153469,44.728290,83.596980,78.128018,0.000000,0.111459
0.020000,100.321920,165.342825,46.415856,85.159540,78.128018,0.000000,0.113399
0.020000,102.029518,165.538886,48.134672,86.722100,78.128018,0.000000,0.115204
0.020000,103.767814,165.741524,49.884740,88.284661,78.128018,0.000000,0.116864
0.020000,105.536823,165.950582,51.666058,89.847221,78.128018,-0.000000,0.118370
0.020000,107.336562,166.165871,53.478629,91.409781,78.128018,0.000000,0.119712
0.020000,109.167054,166.387170,55.322450,92.972342,78.128018,0.000000,0.120879
0.020000,111.028329,166.614224,57.197522,94.534902,78.128018,0.000000,0.121863
0.020000,112.920419,166.846742,59.103846,96.097462,78.128018,0.000000,0.122653
0.020000,114.843364,167.084394,61.041421,97.660023,78.128018,-0.000000,0.123239
0.020000,116.797208,167.326816,63.010247,99.222583,78.128018,0.000000,0.123610
0.020000,118.774249,167.572633,65.002511,100.003863,39.064009,-1953.200457,0.123754
0.020000,120.752708,167.818685,66.996211,99.366096,-31.888394,-3547.620149,0.123667
0.020000,122.710804,168.061804,68.969342,97.947047,-70.952403,-1953.200457,0.123353
0.020000,124.639412,168.300433,70.912658,96.384487,-78.128018,-358.780764,0.122821
0.020000,126.537155,168.534018,72.824722,94.821927,-78.128018,0.000000,0.122083
0.020000,128.404072,168.762222,74.705535,93.259366,-78.128018,0.000000,0.121148
0.020000,130.240199,168.984748,76.555096,91.696806,-78.128018,0.000000,0.120028
0.020000,132.045564,169.201330,78.373407,90.134246,-78.128018,0.000000,0.118731
0.020000,133.820193,169.411742,80.160466,88.571685,-78.128018,-0.000000,0.117269
0.020000,135.564104,169.615787,81.916274,87.009125,-78.128018,0.000000,0.115650
0.020000,137.277313,169.813301,83.640831,85.446565,-78.128018,0.000000,0.113885
0.020000,138.959829,170.004148,85.334137,83.884004,-78.128018,0.000000,0.111982
0.020000,140.611659,170.188224,86.996191,82.321444,-78.128018,0.000000,0.109951
0.020000,142.232803,170.365449,88.626995,80.758883,-78.128018,-0.000000,0.107800
0.020000,143.823261,170.535770,90.226547,79.196323,-78.128018,0.000000,0.105540
0.020000,145.383027,170.699158,91.794848,77.633763,-78.128018,0.000000,0.103178
0.020000,146.912094,170.855607,93.331897,76.071202,-78.128018,0.000000,0.100723
0.020000,148.410449,171.005134,94.837696,74.508642,-78.128018,0.000000,0.098184
0.020000,149.878081,171.147775,96.312243,72.946082,-78.128018,-0.000000,0.095568
0.020000,151.314972,171.283585,97.755539,71.383521,-78.128018,0.000000,0.092885
0.020000,152.721107,171.412639,99.167584,69.820961,-78.128018,0.000000,0.090141
0.020000,154.096465,171.535028,100.548377,68.258401,-78.128018,0.000000,0.087345
0.020000,155.441027,171.650856,101.897920,66.695840,-78.128018,-0.000000,0.084505
0.020000,156.754772,171.760246,103.216211,65.133280,-78.128018,0.000000,0.081627
0.020000,158.037676,171.863332,104.503251,63.570719,-78.128018,0.000000,0.078719
0.020000,159.289718,171.960259,105.759040,62.008159,-78.128018,0.000000,0.075788
0.020000,160.510875,172.051186,106.983577,60.445599,-78.128018,-0.000000,0.072842
0.020000,161.701123,172.136280,108.176864,58.883038,-78.128018,0.000000,0.069887
0.020000,162.860439,172.215718,109.338899,57.320478,-78.128018,0.000000,0.066929
0.020000,163.988801,172.289684,110.469683,55.757918,-78.128018,-0.000000,0.063975
0.020000,165.086186,172.358371,111.569216,54.195357,-78.128018,0.000000,0.061032
0.020000,166.152572,172.421975,112.637497,52.632797,-78.128018,-0.000000,0.058105
0.020000,167.187938,172.480700,113.674527,51.070236,-78.128018,0.000000,0.055201
0.020000,168.192263,172.534752,114.680307,49.507676,-78.128018,0.000000,0.052325
0.020000,169.165528,172.584342,115.654834,47.945116,-78.128018,-0.000000,0.049482
0.020000,170.107714,172.629682,116.598111,46.382555,-78.128018,0.000000,0.046679
0.020000,171.018804,172.670985,117.510137,44.819995,-78.128018,-0.000000,0.043919
0.020000,171.898780,172.708467,118.390911,43.257435,-78.128018,0.000000,0.041210
0.020000,172.747627,172.742341,119.240434,41.694874,-78.128018,-0.000000,0.038554
0.020000,173.565331,172.772822,120.058706,40.132314,-78.128018,0.000000,0.035957
0.020000,174.351878,172.800120,120.845727,38.569754,-78.128018,0.000000,0.033423
0.020000,175.107255,172.824446,121.601496,37.007193,-78.128018,-0.000000,0.030957
0.020000,175.831452,172.846007,122.326014,35.444633,-78.128018,0.000000,0.028563
0.020000,176.524459,172.865004,123.019281,33.882072,-78.128018,-0.000000,0.026244
0.020000,177.186266,172.881636,123.681297,32.319512,-78.128018,0.000000,0.024004
0.020000,177.816864,172.896096,124.312062,30.756952,-78.128018,0.000000,0.021847
0.020000,178.416248,172.908574,124.911575,29.194391,-78.128018,-0.000000,0.019777
0.020000,178.984409,172.919249,125.479838,27.631831,-78.128018,0.000000,0.017796
0.020000,179.521344,172.928299,126.016849,26.069271,-78.128018,0.000000,0.015907
0.020000,180.027047,172.935891,126.522608,24.506710,-78.128018,0.000000,0.014113
0.020000,180.501514,172.942186,126.997117,22.944150,-78.128018,0.000000,0.012418
0.020000,180.944741,172.947337,127.440374,21.381590,-78.128018,-0.000000,0.010823
0.020000,181.356726,172.951489,127.852381,19.819029,-78.128018,0.000000,0.009330
0.020000,181.737467,172.954777,128.233136,18.256469,-78.128018,0.000000,0.007943
0.020000,182.086961,172.957330,128.582639,16.693908,-78.128018,0.000000,0.006662
0.020000,182.405208,172.959264,128.900892,15.131348,-78.128018,-0.000000,0.005490
0.020000,182.692206,172.960687,129.187893,13.568788,-78.128018,0.000000,0.004429
0.020000,182.947954,172.961699,129.443643,12.006227,-78.128018,0.000000,0.003479
0.020000,183.172452,172.962386,129.668142,10.443667,-78.128018,-0.000000,0.002642
0.020000,183.365699,172.962827,129.861390,8.881107,-78.128018,0.000000,0.001920
0.020000,183.527695,172.963089,130.023387,7.318546,-78.128018,-0.000000,0.001313
0.020000,183.658441,172.963228,130.154132,5.755986,-78.128018,0.000000,0.000822
0.020000,183.757935,172.963291,130.253626,4.193426,-78.128018,0.000000,0.000448
0.020000,183.826177,172.963313,130.321869,2.630865,-78.128018,0.000000,0.000191
0.020000,183.863170,172.963318,130.358861,1.068305,-78.128018,-0.000000,0.000051
0.020000,183.875288,172.963318,130.370979,0.143512,-46.239624,1594.419692,0.000005
0.020000,183.876723,172.963318,130.372414,0.000000,-7.175615,1953.200457,6.283185
0.020000,183.876723,172.963318,130.372414,0.000000,0.000000,358.780764,6.283185
