dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,41.827818,14.386712,0.007792,0.779221,38.961039,1948.051948,6.282348
0.020000,41.831215,14.386710,0.011189,0.169861,-30.468004,-3471.452170,6.282626
0.020000,41.838012,14.386708,0.017987,0.339861,8.500021,1948.401281,6.283180
0.020000,41.941175,14.386751,0.121149,5.158123,240.913109,11620.654368,0.000828
0.020000,42.079479,14.386942,0.259453,6.915202,87.853952,-7652.957848,0.001941
0.020000,42.252393,14.387398,0.432368,8.645738,86.526788,-66.358168,0.003334
0.020000,42.459935,14.388264,0.639912,10.377183,86.572228,2.272000,0.005010
0.020000,42.702130,14.389715,0.882111,12.109986,86.640187,3.397925,0.006971
0.020000,42.979007,14.391956,1.158997,13.844291,86.715218,3.751565,0.009219
0.020000,43.290603,14.395224,1.470611,15.580672,86.819040,5.191099,0.011757
0.020000,43.636949,14.399786,1.816987,17.318808,86.906836,4.389796,0.014589
0.020000,44.018093,14.405943,2.198180,19.059671,87.043112,6.813827,0.017718
0.020000,44.434056,14.414027,2.614222,20.802079,87.120432,3.865958,0.021148
0.020000,44.884896,14.424404,3.065181,22.547957,87.293915,8.674173,0.024884
0.020000,45.370653,14.437477,3.551114,24.296675,87.435884,7.098464,0.028930
0.020000,45.891361,14.453681,4.072074,26.047980,87.565228,6.467180,0.033292
0.020000,46.447073,14.473489,4.628139,27.803241,87.763059,9.891553,0.037975
0.020000,47.037831,14.497415,5.219381,29.562127,87.944290,9.061532,0.042984
0.020000,47.663663,14.526005,5.845866,31.324249,88.106101,8.090575,0.048327
0.020000,48.324618,14.559853,6.507687,33.091039,88.339497,11.669795,0.054010
0.020000,49.020728,14.599589,7.204930,34.862163,88.556223,10.836315,0.060040
0.020000,49.752004,14.645888,7.937671,36.637032,88.743448,9.361248,0.066424
0.020000,50.518481,14.699469,8.706018,38.417362,89.016497,13.652441,0.073169
0.020000,51.320168,14.761097,9.510071,40.202620,89.262900,12.320164,0.080285
0.020000,52.157048,14.831583,10.349913,41.992142,89.476093,10.659607,0.087779
0.020000,53.029122,14.911789,11.225668,43.787750,89.780420,15.216384,0.095659
0.020000,53.936360,15.002625,12.137443,45.588707,90.047816,13.369780,0.103935
0.020000,54.878702,15.105052,13.085334,47.394575,90.293404,12.279385,0.112616
0.020000,55.856090,15.220086,14.069468,49.206721,90.607341,15.696875,0.121711
0.020000,56.868428,15.348795,15.089956,51.024385,90.883185,13.792221,0.131229
