dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,47.034165,285.601228,0.007868,0.786818,39.340877,1967.043870,6.269809
0.020000,47.033757,285.601233,0.008277,0.020439,-38.318924,-3882.990058,6.269776
0.020000,47.032939,285.601244,0.009094,0.040877,1.021873,1967.039849,6.269709
0.020000,47.092012,285.600444,0.068172,2.953894,145.650850,7231.448861,6.269609
0.020000,47.216256,285.598749,0.192428,6.212799,162.945268,864.720889,6.269475
0.020000,47.371561,285.596606,0.347749,7.766011,77.660598,-4264.233493,6.269308
0.020000,47.557928,285.594001,0.534133,9.319223,77.660609,0.000533,6.269108
0.020000,47.775355,285.590915,0.751582,10.872461,77.661896,0.064348,6.268875
0.020000,48.023843,285.587326,1.000096,12.425692,77.661567,-0.016427,6.268608
0.020000,48.303391,285.583208,1.279675,13.978943,77.662515,0.047399,6.268308
0.020000,48.614000,285.578535,1.590319,15.532203,77.663006,0.024553,6.267975
0.020000,48.955669,285.573275,1.932029,17.085483,77.663994,0.049388,6.267608
0.020000,49.328399,285.567394,2.304804,18.638771,77.664417,0.021118,6.267208
0.020000,49.732187,285.560855,2.708646,20.192088,77.665835,0.070899,6.266776
0.020000,50.167036,285.553617,3.143554,21.745424,77.666804,0.048472,6.266309
0.020000,50.632943,285.545637,3.609530,23.298771,77.667343,0.026967,6.265810
0.020000,51.129908,285.536869,4.106573,24.852148,77.668869,0.076264,6.265278
0.020000,51.657932,285.527264,4.634684,26.405545,77.669845,0.048830,6.264713
0.020000,52.217013,285.516767,5.193863,27.958971,77.671307,0.073079,6.264114
0.020000,52.807150,285.505325,5.784111,29.512418,77.672354,0.052384,6.263483
0.020000,53.428344,285.492878,6.405430,31.065910,77.674600,0.112254,6.262819
0.020000,54.080592,285.479365,7.057818,32.619417,77.675364,0.038231,6.262122
0.020000,54.763894,285.464721,7.741277,34.172964,77.677317,0.097623,6.261392
0.020000,55.478250,285.448878,8.455808,35.726541,77.678874,0.077845,6.260630
0.020000,56.223656,285.431765,9.201411,37.280160,77.680932,0.102911,6.259834
0.020000,57.000113,285.413310,9.978087,38.833809,77.682449,0.075843,6.259007
0.020000,57.807619,285.393434,10.785837,40.387507,77.684886,0.121866,6.258146
0.020000,58.646171,285.372058,11.624662,41.941245,77.686948,0.103114,6.257253
0.020000,59.515769,285.349100,12.494563,43.495019,77.688672,0.086176,6.256328
0.020000,60.416409,285.324473,13.395540,45.048846,77.691351,0.133989,6.255370
0.020000,61.348090,285.298090,14.327594,46.602715,77.693443,0.104591,6.254380
0.020000,62.310809,285.269859,15.290727,48.156636,77.696037,0.129704,6.253358
0.020000,63.304563,285.239685,16.284939,49.710602,77.698321,0.114158,6.252304
0.020000,64.329349,285.207471,17.310231,51.264637,77.701743,0.171134,6.251218
0.020000,65.385165,285.173116,18.366606,52.818712,77.703758,0.100755,6.250100
0.020000,66.472006,285.136518,19.454063,54.372850,77.706880,0.156097,6.248950
0.020000,67.589868,285.097571,20.572604,55.927044,77.709721,0.142040,6.247768
0.020000,68.738749,285.056166,21.722230,57.481307,77.713170,0.172466,6.246554
0.020000,69.918642,285.012190,22.902942,59.035626,77.715911,0.137041,6.245309
0.020000,71.129544,284.965530,24.114743,60.590017,77.719552,0.182038,6.244033
0.020000,72.371448,284.916069,25.357632,62.144476,77.722943,0.169565,6.242726
0.020000,73.644351,284.863686,26.631612,63.698998,77.726138,0.159724,6.241387
0.020000,74.948246,284.808258,27.936684,65.253605,77.730315,0.208847,6.240017
0.020000,76.283126,284.749661,29.272850,66.808278,77.733669,0.167716,6.238616
0.020000,77.648985,284.687765,30.640110,68.363031,77.737647,0.198881,6.237184
0.020000,79.045815,284.622440,32.038468,69.917864,77.741643,0.199830,6.235722
0.020000,80.473610,284.553553,33.467923,71.472784,77.746012,0.218442,6.234229
0.020000,81.932361,284.480966,34.928479,73.027785,77.750050,0.201915,6.232706
0.020000,83.422059,284.404542,36.420136,74.582874,77.754427,0.218822,6.231152
0.020000,84.942696,284.324139,37.942897,76.138052,77.758901,0.223734,6.229568
0.020000,86.494262,284.239613,39.496764,77.693330,77.763923,0.251075,6.227954
0.020000,88.076747,284.150817,41.081738,79.248696,77.768286,0.218132,6.226311
0.020000,89.690139,284.057603,42.697821,80.804163,77.773361,0.253774,6.224638
0.020000,91.334429,283.959818,44.345016,82.359731,77.778397,0.251811,6.222935
0.020000,93.009604,283.857309,46.023324,83.915402,77.783563,0.258265,6.221203
0.020000,94.715651,283.749920,47.732748,85.471182,77.788985,0.271116,6.219442
0.020000,96.452557,283.637492,49.473289,87.027070,77.794428,0.272172,6.217651
0.020000,98.220309,283.519863,51.244950,88.583070,77.799962,0.276689,6.215833
0.020000,100.018893,283.396870,53.047734,90.139188,77.805929,0.298347,6.213985
0.020000,101.848292,283.268347,54.881643,91.695420,77.811569,0.281982,6.212109
0.020000,103.708492,283.134127,56.746678,93.251776,77.817827,0.312925,6.210205
0.020000,105.599475,282.994039,58.642843,94.808256,77.823967,0.307000,6.208273
0.020000,107.521224,282.847911,60.570140,96.364863,77.830368,0.320015,6.206313
0.020000,109.473722,282.695569,62.528572,97.921599,77.836796,0.321414,6.204325
0.020000,111.456949,282.536834,64.518142,99.478470,77.843548,0.337616,6.202310
0.020000,113.463141,282.372173,66.531079,100.646873,58.420176,-971.168598,6.200276
0.020000,115.473952,282.203014,68.548993,100.895691,12.440875,-2298.965083,6.198241
0.020000,117.471048,282.030933,70.553490,100.224824,-33.543317,-2299.209559,6.196224
0.020000,119.441783,281.857149,72.531872,98.919126,-65.284907,-1587.079537,6.194238
0.020000,121.381259,281.682274,74.479216,97.367174,-77.597638,-615.636538,6.192287
0.020000,123.289482,281.506496,76.395518,95.815111,-77.603112,-0.273699,6.190371
0.020000,125.166461,281.330003,78.280777,94.262941,-77.608522,-0.270477,6.188491
0.020000,127.012205,281.152977,80.134990,92.710663,-77.613876,-0.267726,6.186645
0.020000,128.826721,280.975597,81.958155,91.158277,-77.619325,-0.272418,6.184834
0.020000,130.610019,280.798039,83.750271,89.605788,-77.624460,-0.256789,6.183057
0.020000,132.362108,280.620475,85.511335,88.053191,-77.629832,-0.268566,6.181315
0.020000,134.082998,280.443072,87.241345,86.500489,-77.635123,-0.264548,6.179607
0.020000,135.772699,280.265997,88.940298,84.947684,-77.640225,-0.255108,6.177933
0.020000,137.431220,280.089411,90.608194,83.394779,-77.645274,-0.252444,6.176293
0.020000,139.058572,279.913471,92.245029,81.841771,-77.650397,-0.256173,6.174686
0.020000,140.654766,279.738332,93.850803,80.288660,-77.655551,-0.257706,6.173113
0.020000,142.219811,279.564145,95.425512,78.735450,-77.660473,-0.246079,6.171574
0.020000,143.753720,279.391058,96.969155,77.182148,-77.665105,-0.231605,6.170067
0.020000,145.256501,279.219216,98.481729,75.628742,-77.670308,-0.260172,6.168594
0.020000,146.728167,279.048759,99.963234,74.075246,-77.674803,-0.224722,6.167153
0.020000,148.168729,278.879825,101.413667,72.521656,-77.679497,-0.234707,6.165745
0.020000,149.578197,278.712549,102.833027,70.967969,-77.684362,-0.243251,6.164370
0.020000,150.956582,278.547062,104.221311,69.414198,-77.688509,-0.207355,6.163027
0.020000,152.303896,278.383492,105.578517,67.860329,-77.693460,-0.247556,6.161717
