dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,66.241610,196.628264,0.007824,0.782359,39.117939,1955.896967,0.023167
0.020000,66.240382,196.628236,0.009053,0.061448,-36.045518,-3758.172876,0.023066
0.020000,66.274836,196.629025,0.043516,1.723195,83.087306,5956.641212,0.022867
0.020000,66.365089,196.631076,0.133792,4.513794,139.529997,2822.134528,0.022573
0.020000,66.485519,196.633772,0.254252,6.022990,75.459761,-3203.511763,0.022188
0.020000,66.636205,196.637080,0.404975,7.536156,75.658291,9.926478,0.021719
0.020000,66.817250,196.640963,0.586061,9.054295,75.906962,12.433540,0.021173
0.020000,67.028770,196.645377,0.797628,10.578319,76.201221,14.712989,0.020561
0.020000,67.270905,196.650275,1.039812,12.109232,76.545633,17.220565,0.019894
0.020000,67.543813,196.655607,1.312772,13.647992,76.937984,19.617552,0.019185
0.020000,67.847669,196.661324,1.616682,15.195516,77.376235,21.912559,0.018448
0.020000,68.182671,196.667377,1.951739,16.752812,77.864810,24.428749,0.017698
0.020000,68.549031,196.673723,2.318153,18.320743,78.396515,26.585255,0.016954
0.020000,68.946983,196.680324,2.716160,19.900327,78.979234,29.135962,0.016234
0.020000,69.376777,196.687153,3.146008,21.492421,79.604666,31.271581,0.015559
0.020000,69.838684,196.694195,3.607969,23.098028,80.280347,33.784045,0.014950
0.020000,70.332991,196.701452,4.102329,24.718025,80.999862,35.975755,0.014432
0.020000,70.860006,196.708945,4.629398,26.353413,81.769399,38.476869,0.014029
0.020000,71.420054,196.716722,5.189500,28.005115,82.585116,40.785858,0.013768
0.020000,72.013481,196.724856,5.782983,29.674136,83.451026,43.295482,0.013677
0.020000,72.640652,196.733458,6.410212,31.361473,84.366850,45.791190,0.013787
0.020000,73.301951,196.742676,7.071576,33.068174,85.335057,48.410330,0.014128
0.020000,73.997785,196.752704,7.767482,34.795318,86.357218,51.108066,0.014735
0.020000,74.728582,196.763788,8.498363,36.544071,87.437659,54.022032,0.015642
0.020000,75.494794,196.776232,9.264676,38.315621,88.577456,56.989884,0.016887
0.020000,76.296893,196.790407,10.066901,40.111241,89.781025,60.178421,0.018508
0.020000,77.135381,196.806759,10.905547,41.932325,91.054205,63.659005,0.020549
0.020000,78.010780,196.825818,11.781154,43.780335,92.400517,67.315625,0.023051
0.020000,78.923642,196.848209,12.694291,45.656851,93.825759,71.262096,0.026063
0.020000,79.874547,196.874662,13.645563,47.563618,95.338359,75.630012,0.029634
0.020000,80.864100,196.906026,14.635613,49.502492,96.943725,80.268267,0.033815
0.020000,81.892934,196.943282,15.665122,51.475435,98.647118,85.169655,0.038663
0.020000,82.961710,196.987559,16.734814,53.484633,100.459931,90.640683,0.044236
0.020000,84.071114,197.040149,17.845465,55.532515,102.394084,96.707630,0.050598
0.020000,85.221856,197.102529,18.997896,57.621553,104.451916,102.891575,0.057817
0.020000,86.414658,197.176379,20.192981,59.754276,106.636130,109.210709,0.065963
0.020000,87.650255,197.263605,21.431654,61.933646,108.968497,116.618371,0.075112
0.020000,88.929385,197.366367,22.714905,64.162541,111.444775,123.813889,0.085346
0.020000,90.252766,197.487101,24.043782,66.443832,114.064529,130.987715,0.096750
0.020000,91.621086,197.628552,25.419394,68.780618,116.839312,138.739116,0.109415
0.020000,93.034970,197.793800,26.842902,71.175400,119.739096,144.989202,0.123435
0.020000,94.494953,197.986293,28.315520,73.630875,122.773749,151.732661,0.138909
0.020000,96.001425,198.209874,29.838493,76.148657,125.889121,155.768587,0.155940
0.020000,97.554588,198.468807,31.413091,78.729926,129.063428,158.715374,0.174631
0.020000,99.154376,198.767799,33.040580,81.374434,132.225413,158.099250,0.195085
0.020000,100.800377,199.112005,34.722185,84.080267,135.291628,153.310738,0.217403
0.020000,102.491726,199.507022,36.459051,86.843265,138.149920,142.914597,0.241678
0.020000,104.226992,199.958865,38.252179,89.656424,140.657917,125.399885,0.267992
0.020000,106.004047,200.473903,40.102365,92.509293,142.643462,99.277223,0.296410
0.020000,107.819928,201.058762,42.010108,95.387139,143.892306,62.442205,0.326973
0.020000,109.670703,201.720188,43.975522,98.270734,144.179749,14.372141,0.359690
0.020000,111.551361,202.464852,45.998243,101.136010,143.263797,-45.797583,0.394532
0.020000,113.455726,203.299107,48.077326,103.954192,140.909102,-117.734737,0.431421
0.020000,115.376448,204.228707,50.211179,106.692636,136.922204,-199.344921,0.470228
0.020000,117.305070,205.258505,52.397515,109.316816,131.208977,-285.661328,0.510767
0.020000,119.232187,206.392149,54.633344,111.791448,123.731613,-373.868234,0.552791
0.020000,121.147729,207.631829,56.915033,114.084448,114.650016,-454.079841,0.596006
0.020000,123.041312,208.978095,59.238412,116.168952,104.225214,-521.240116,0.640071
0.020000,124.902676,210.429800,61.598947,118.026736,92.889174,-566.802006,0.684615
0.020000,126.722125,211.984168,63.991948,119.650042,81.165329,-586.192217,0.729254
0.020000,128.490931,213.636979,66.412786,121.041919,69.593807,-578.576106,0.773611
0.020000,130.201669,215.382881,68.857127,122.217017,58.754912,-541.944740,0.817332
0.020000,131.848398,217.215713,71.321064,123.196890,48.993677,-488.061754,0.860097
0.020000,133.426781,219.128922,73.801318,124.012700,40.790486,-410.159572,0.901639
0.020000,134.857647,221.010988,76.165542,118.211152,-290.077400,-16543.394278,0.937904
0.020000,136.042005,222.620710,78.164018,99.923831,-914.366063,-31214.433179,0.934993
0.020000,137.247280,224.248286,80.189282,101.263186,66.967744,49066.690393,0.931715
0.020000,138.474091,225.892984,82.241134,102.592610,66.471204,-24.827046,0.928052
0.020000,139.718503,227.547928,84.311738,103.530191,46.879086,-979.605865,0.924004
0.020000,140.968455,229.195706,86.379961,103.411182,-5.950488,-2641.478712,0.919604
0.020000,142.211704,230.819244,88.424844,102.244143,-58.351928,-2620.072008,0.914900
0.020000,143.442792,232.410879,90.437027,100.609131,-81.750600,-1169.933614,0.909923
0.020000,144.660796,233.969095,92.414796,98.888476,-86.032766,-214.108287,0.904692
0.020000,145.865888,235.493902,94.358320,97.176176,-85.614975,20.889539,0.899219
0.020000,147.058199,236.985334,96.267763,95.472151,-85.201258,20.685849,0.893520
0.020000,148.237820,238.443449,98.143291,93.776412,-84.786968,20.714506,0.887606
0.020000,149.404806,239.868333,99.985070,92.088950,-84.373100,20.693395,0.881492
0.020000,150.559174,241.260095,101.793265,90.409728,-83.961111,20.599490,0.875191
0.020000,151.700911,242.618867,103.568040,88.738741,-83.549317,20.589670,0.868717
0.020000,152.829970,243.944808,105.309560,87.076006,-83.136770,20.627358,0.862082
0.020000,153.946277,245.238094,107.017989,85.421457,-82.727454,20.465805,0.855301
0.020000,155.049730,246.498927,108.693491,83.775118,-82.316917,20.526836,0.848387
0.020000,156.140201,247.727529,110.336230,82.136928,-81.909539,20.368920,0.841353
0.020000,157.217540,248.924142,111.946367,80.506874,-81.502694,20.342235,0.834212
0.020000,158.281575,250.089029,113.524065,78.884904,-81.098475,20.210959,0.826977
0.020000,159.332115,251.222469,115.069485,77.270969,-80.696775,20.084976,0.819662
0.020000,160.368949,252.324763,116.582785,75.664999,-80.298482,19.914688,0.812280
0.020000,161.391853,253.396225,118.064123,74.066922,-79.903848,19.731698,0.804844
0.020000,162.400586,254.437188,119.513656,72.476645,-79.513846,19.500067,0.797365
0.020000,163.394895,255.447998,120.931537,70.894070,-79.128781,19.253261,0.789858
0.020000,164.374516,256.429016,122.317919,69.319079,-78.749528,18.962653,0.782333
0.020000,165.339175,257.380616,123.672950,67.751544,-78.376754,18.638706,0.774805
0.020000,166.288589,258.303182,124.996777,66.191329,-78.010745,18.300448,0.767283
