dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,47.198021,297.850132,0.007868,0.786818,39.340877,1967.043870,6.269809
0.020000,47.198021,297.850132,0.039341,2.360453,78.681755,1967.043870,6.269776
0.020000,47.198021,297.850132,0.102286,3.934088,78.681755,0.000000,6.269709
0.020000,47.258320,297.849315,0.196704,5.507723,78.681755,0.000000,6.269609
0.020000,47.384199,297.847597,0.322595,7.081358,78.681755,0.000000,6.269475
0.020000,47.541548,297.845427,0.479959,8.654993,78.681755,0.000000,6.269308
0.020000,47.730365,297.842788,0.668795,10.228628,78.681755,-0.000000,6.269108
0.020000,47.950652,297.839661,0.889104,11.802263,78.681755,0.000000,6.268875
0.020000,48.202407,297.836024,1.140885,13.375898,78.681755,0.000000,6.268608
0.020000,48.485631,297.831853,1.424140,14.949533,78.681755,0.000000,6.268308
0.020000,48.800322,297.827118,1.738867,16.523169,78.681755,-0.000000,6.267975
0.020000,49.146481,297.821789,2.085067,18.096804,78.681755,0.000000,6.267608
0.020000,49.524106,297.815831,2.462739,19.670439,78.681755,-0.000000,6.267208
0.020000,49.933198,297.809206,2.871884,21.244074,78.681755,0.000000,6.266776
0.020000,50.373755,297.801873,3.312502,22.817709,78.681755,-0.000000,6.266309
0.020000,50.845776,297.793788,3.784592,24.391344,78.681755,0.000000,6.265810
0.020000,51.349261,297.784905,4.288156,25.964979,78.681755,-0.000000,6.265278
0.020000,51.884208,297.775174,4.823192,27.538614,78.681755,0.000000,6.264713
0.020000,52.450617,297.764540,5.389700,29.112249,78.681755,0.000000,6.264114
0.020000,53.048486,297.752948,5.987682,30.685884,78.681755,-0.000000,6.263483
0.020000,53.677814,297.740338,6.617136,32.259519,78.681755,0.000000,6.262819
0.020000,54.338599,297.726648,7.278062,33.833155,78.681755,-0.000000,6.262122
0.020000,55.030839,297.711812,7.970462,35.406790,78.681755,0.000000,6.261392
0.020000,55.754533,297.695762,8.694334,36.980425,78.681755,0.000000,6.260630
0.020000,56.509679,297.678426,9.449679,38.554060,78.681755,-0.000000,6.259834
0.020000,57.296275,297.659729,10.236496,40.127695,78.681755,0.000000,6.259007
0.020000,58.114317,297.639594,11.054787,41.701330,78.681755,0.000000,6.258146
0.020000,58.963804,297.617939,11.904549,43.274965,78.681755,0.000000,6.257253
0.020000,59.844733,297.594682,12.785785,44.848600,78.681755,-0.000000,6.256328
0.020000,60.757100,297.569735,13.698494,46.422235,78.681755,0.000000,6.255370
0.020000,61.700903,297.543008,14.642675,47.995870,78.681755,0.000000,6.254380
0.020000,62.676137,297.514410,15.618328,49.569506,78.681755,0.000000,6.253358
0.020000,63.682800,297.483844,16.625455,51.143141,78.681755,-0.000000,6.252304
0.020000,64.720886,297.451212,17.664054,52.716776,78.681755,-0.000000,6.251218
0.020000,65.790392,297.416412,18.734126,54.290411,78.681755,0.000000,6.250100
0.020000,66.891312,297.379340,19.835670,55.864046,78.681755,-0.000000,6.248950
0.020000,68.023642,297.339889,20.968688,57.437681,78.681755,0.000000,6.247768
0.020000,69.187377,297.297948,22.133178,59.011316,78.681755,-0.000000,6.246554
0.020000,70.382510,297.253404,23.329140,60.584951,78.681755,0.000000,6.245309
0.020000,71.609035,297.206143,24.556576,62.158586,78.681755,-0.000000,6.244033
0.020000,72.866945,297.156044,25.815484,63.732221,78.681755,0.000000,6.242726
