dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,65.957843,208.874977,0.007824,0.782359,39.117939,1955.896967,0.023167
0.020000,65.957843,208.874977,0.039118,2.347076,78.235879,1955.896967,0.023066
0.020000,65.994736,208.875823,0.101707,3.911794,78.235879,0.000000,0.022867
0.020000,66.088595,208.877956,0.195590,5.476512,78.235879,-0.000000,0.022573
0.020000,66.213741,208.880757,0.320767,7.041229,78.235879,0.000000,0.022188
0.020000,66.370175,208.884191,0.477239,8.605947,78.235879,-0.000000,0.021719
0.020000,66.557898,208.888218,0.665005,10.170664,78.235879,-0.000000,0.021173
0.020000,66.776910,208.892788,0.884065,11.735382,78.235879,0.000000,0.020561
0.020000,67.027214,208.897851,1.134420,13.300099,78.235879,0.000000,0.019894
0.020000,67.308810,208.903353,1.416069,14.864817,78.235879,0.000000,0.019185
0.020000,67.621698,208.909240,1.729013,16.429535,78.235879,0.000000,0.018448
0.020000,67.965880,208.915459,2.073251,17.994252,78.235879,0.000000,0.017698
0.020000,68.341355,208.921963,2.448783,19.558970,78.235879,0.000000,0.016954
0.020000,68.748126,208.928710,2.855610,21.123687,78.235879,-0.000000,0.016234
0.020000,69.186192,208.935671,3.293730,22.688405,78.235879,0.000000,0.015559
0.020000,69.655553,208.942826,3.763146,24.253122,78.235879,0.000000,0.014950
0.020000,70.156208,208.950176,4.263855,25.817840,78.235879,0.000000,0.014432
0.020000,70.688158,208.957740,4.795859,27.382558,78.235879,-0.000000,0.014029
0.020000,71.251403,208.965561,5.359158,28.947275,78.235879,0.000000,0.013768
0.020000,71.845939,208.973710,5.953750,30.511993,78.235879,-0.000000,0.013677
0.020000,72.471768,208.982294,6.579637,32.076710,78.235879,0.000000,0.013787
0.020000,73.128885,208.991453,7.236819,33.641428,78.235879,0.000000,0.014128
0.020000,73.817290,209.001374,7.925295,35.206145,78.235879,-0.000000,0.014735
0.020000,74.536977,209.012289,8.645065,36.770863,78.235879,0.000000,0.015642
0.020000,75.287943,209.024485,9.396129,38.335581,78.235879,-0.000000,0.016887
0.020000,76.070179,209.038309,10.178488,39.900298,78.235879,0.000000,0.018508
0.020000,76.883678,209.054172,10.992141,41.465016,78.235879,0.000000,0.020549
0.020000,77.728425,209.072563,11.837088,43.029733,78.235879,-0.000000,0.023051
0.020000,78.604403,209.094048,12.713330,44.594451,78.235879,0.000000,0.026063
0.020000,79.511588,209.119283,13.620866,46.159168,78.235879,-0.000000,0.029634
0.020000,80.449947,209.149023,14.559697,47.723886,78.235879,0.000000,0.033815
0.020000,81.419436,209.184128,15.529822,49.288604,78.235879,-0.000000,0.038663
0.020000,82.419995,209.225576,16.531241,50.853321,78.235879,0.000000,0.044236
0.020000,83.451548,209.274472,17.563955,52.418039,78.235879,-0.000000,0.050598
0.020000,84.513995,209.332060,18.627963,53.982756,78.235879,0.000000,0.057817
0.020000,85.607202,209.399738,19.723265,55.547474,78.235879,0.000000,0.065963
0.020000,86.730998,209.479065,20.849862,57.112191,78.235879,-0.000000,0.075112
0.020000,87.885166,209.571780,22.007753,58.676909,78.235879,0.000000,0.085346
0.020000,89.069427,209.679812,23.196938,60.241627,78.235879,-0.000000,0.096750
0.020000,90.283431,209.805299,24.417418,61.806344,78.235879,0.000000,0.109415
0.020000,91.526733,209.950597,25.669192,63.371062,78.235879,-0.000000,0.123435
0.020000,92.798783,210.118296,26.952260,64.935779,78.235879,0.000000,0.138909
0.020000,94.098892,210.311232,28.266623,66.500497,78.235879,-0.000000,0.155940
0.020000,95.426213,210.532494,29.612280,68.065214,78.235879,0.000000,0.174631
0.020000,96.779709,210.785431,30.989232,69.629932,78.235879,0.000000,0.195085
0.020000,98.158116,211.073650,32.397477,71.194650,78.235879,0.000000,0.217403
0.020000,99.559904,211.401009,33.837018,72.759367,78.235879,0.000000,0.241678
0.020000,100.983242,211.771595,35.307852,74.324085,78.235879,-0.000000,0.267992
0.020000,102.425959,212.189695,36.809981,75.888802,78.235879,0.000000,0.296410
0.020000,103.885499,212.659743,38.343404,77.453520,78.235879,-0.000000,0.326973
0.020000,105.358897,213.186261,39.908122,79.018237,78.235879,0.000000,0.359690
0.020000,106.842754,213.773766,41.504134,80.582955,78.235879,-0.000000,0.394532
0.020000,108.333239,214.426668,43.131440,82.147673,78.235879,0.000000,0.431421
0.020000,109.826096,215.149151,44.790041,83.712390,78.235879,-0.000000,0.470228
0.020000,111.316705,215.945038,46.479936,85.277108,78.235879,0.000000,0.510767
0.020000,112.800141,216.817660,48.201125,86.841825,78.235879,-0.000000,0.552791
0.020000,114.271290,217.769732,49.953609,88.406543,78.235879,0.000000,0.596006
0.020000,115.724971,218.803249,51.737387,89.971260,78.235879,-0.000000,0.640071
0.020000,117.156089,219.919421,53.552459,91.535978,78.235879,0.000000,0.684615
0.020000,118.559784,221.118646,55.398826,93.100696,78.235879,0.000000,0.729254
0.020000,119.931570,222.400531,57.276487,94.665413,78.235879,0.000000,0.773611
0.020000,121.267464,223.763959,59.185442,96.230131,78.235879,0.000000,0.817332
0.020000,122.564048,225.207168,61.125692,97.794848,78.235879,-0.000000,0.860097
0.020000,123.818556,226.727904,63.097236,99.359566,78.235879,0.000000,0.901639
0.020000,124.980226,228.256612,65.100075,100.924283,78.235879,0.000000,0.937904
0.020000,126.185716,229.895052,67.134207,102.489001,78.235879,0.000000,0.934993
0.020000,127.414893,231.554904,69.199635,104.053719,78.235879,-0.000000,0.931715
0.020000,128.668532,233.235566,71.296356,105.618436,78.235879,0.000000,0.928052
0.020000,129.942746,234.930142,73.416549,106.400795,39.117939,-1955.896967,0.924004
0.020000,131.225273,236.620860,75.538672,105.811507,-29.464400,-3429.116950,0.919604
0.020000,132.503561,238.290151,77.641185,104.439860,-68.582339,-1955.896967,0.914900
0.020000,133.771950,239.930008,79.714335,102.875143,-78.235879,-482.676983,0.909923
0.020000,135.029421,241.538713,81.756191,101.310425,-78.235879,-0.000000,0.904692
0.020000,136.276080,243.116113,83.766752,99.745707,-78.235879,0.000000,0.899219
0.020000,137.511991,244.662079,85.746019,98.180990,-78.235879,-0.000000,0.893520
0.020000,138.737176,246.176512,87.693992,96.616272,-78.235879,0.000000,0.887606
0.020000,139.951619,247.659338,89.610670,95.051555,-78.235879,0.000000,0.881492
0.020000,141.155266,249.110508,91.496054,93.486837,-78.235879,0.000000,0.875191
0.020000,142.348026,250.530001,93.350144,91.922120,-78.235879,-0.000000,0.868717
