dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,38.104970,39.422688,0.007792,0.779221,38.961039,1948.051948,6.281646
0.020000,38.100089,39.422695,0.012673,0.244055,-26.758267,-3285.965318,6.282044
0.020000,38.090325,39.422702,0.022438,0.488220,12.208226,1948.324675,6.282841
0.020000,38.142276,39.422727,0.074389,2.597540,105.465982,4662.887807,0.000852
0.020000,38.247385,39.422900,0.179498,5.255483,132.897179,1371.559824,0.002449
0.020000,38.378726,39.423353,0.310840,6.567111,65.581391,-3365.789363,0.004449
0.020000,38.536272,39.424244,0.468389,7.877414,65.515173,-3.310902,0.006854
0.020000,38.719989,39.425761,0.652112,9.186155,65.437020,-3.907688,0.009667
0.020000,38.929838,39.428128,0.861974,10.493118,65.348172,-4.442372,0.012891
0.020000,39.165761,39.431598,1.097923,11.797441,65.216118,-6.602719,0.016529
0.020000,39.427725,39.436460,1.359931,13.100422,65.149081,-3.351838,0.020585
0.020000,39.715637,39.443032,1.647919,14.399366,64.947182,-10.094947,0.025064
0.020000,40.029446,39.451668,1.961847,15.696413,64.852339,-4.742139,0.029970
0.020000,40.369079,39.462757,2.301660,16.990660,64.712370,-6.998485,0.035307
0.020000,40.734432,39.476717,2.667281,18.281019,64.517937,-9.721651,0.041082
0.020000,41.125439,39.494006,3.058669,19.569428,64.420474,-4.873122,0.047298
0.020000,41.541978,39.515111,3.475742,20.853662,64.211707,-10.438336,0.053961
0.020000,41.983939,39.540559,3.918436,22.134672,64.050465,-8.062129,0.061077
0.020000,42.451224,39.570910,4.386705,23.413482,63.940511,-5.497678,0.068651
0.020000,42.943682,39.606757,4.880466,24.688049,63.728370,-10.607068,0.076687
0.020000,43.461190,39.648733,5.399674,25.960370,63.616023,-5.617334,0.085190
0.020000,44.003596,39.697503,5.944267,27.229681,63.465571,-7.522608,0.094166
0.020000,44.570746,39.753770,6.514202,28.496722,63.352050,-5.676040,0.103617
0.020000,45.162474,39.818272,7.109435,29.761651,63.246430,-5.281030,0.113547
0.020000,45.778610,39.891783,7.729941,31.025315,63.183226,-3.160171,0.123959
0.020000,46.418959,39.975111,8.375689,32.287388,63.103652,-3.978736,0.134854
0.020000,47.083352,40.069103,9.046698,33.550450,63.153077,2.471273,0.146232
