dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,54.171633,174.493418,0.007813,0.781280,39.064009,1953.200457,6.282722
0.020000,54.170187,174.493419,0.009259,0.072299,-35.449050,-3725.652974,6.282840
0.020000,54.167297,174.493420,0.012149,0.144499,3.609989,1952.951975,6.283076
0.020000,54.227691,174.493427,0.072543,3.019697,143.759895,7007.495307,0.000244
0.020000,54.346931,174.493484,0.191783,5.962027,147.116504,167.830422,0.000715
0.020000,54.495996,174.493635,0.340848,7.453262,74.561767,-3627.736817,0.001302
0.020000,54.674896,174.493930,0.519748,8.944972,74.585489,1.186090,0.002004
0.020000,54.883641,174.494434,0.728494,10.437316,74.617189,1.585004,0.002822
0.020000,55.122246,174.495219,0.967100,11.930306,74.649505,1.615804,0.003752
0.020000,55.390725,174.496366,1.235582,13.424077,74.688530,1.951219,0.004796
0.020000,55.689096,174.497969,1.533957,14.918760,74.734172,2.282115,0.005950
0.020000,56.017377,174.500130,1.862245,16.414408,74.782412,2.412022,0.007213
0.020000,56.375589,174.502960,2.220469,17.911169,74.838059,2.782305,0.008584
0.020000,56.763754,174.506578,2.608651,19.409093,74.896191,2.906640,0.010060
0.020000,57.181896,174.511116,3.026817,20.908338,74.962235,3.302195,0.011639
0.020000,57.630041,174.516709,3.474997,22.408971,75.031654,3.470954,0.013320
0.020000,58.108215,174.523505,3.953219,23.911117,75.107321,3.783318,0.015099
0.020000,58.616447,174.531657,4.461516,25.414861,75.187163,3.992111,0.016975
0.020000,59.154766,174.541327,4.999923,26.920316,75.272758,4.279771,0.018943
0.020000,59.723206,174.552682,5.568476,28.427654,75.366890,4.706568,0.021002
0.020000,60.321797,174.565900,6.167213,29.936865,75.460543,4.682672,0.023148
0.020000,60.950575,174.581160,6.796176,31.448146,75.564054,5.175531,0.025378
0.020000,61.609575,174.598650,7.455407,32.961578,75.671624,5.378529,0.027687
0.020000,62.298833,174.618564,8.144953,34.477274,75.784804,5.658973,0.030074
0.020000,63.018387,174.641098,8.864860,35.995352,75.903916,5.955626,0.032533
0.020000,63.768277,174.666453,9.615178,37.515926,76.028682,6.238268,0.035060
0.020000,64.548543,174.694835,10.395960,39.039099,76.158654,6.498614,0.037652
0.020000,65.359226,174.726453,11.207260,40.564983,76.294197,6.777152,0.040303
0.020000,66.200369,174.761516,12.049134,42.093688,76.435240,7.052143,0.043010
0.020000,67.072016,174.800236,12.921641,43.625337,76.582451,7.360562,0.045768
0.020000,67.974213,174.842828,13.824841,45.160041,76.735184,7.636667,0.048571
0.020000,68.907003,174.889503,14.758799,46.697897,76.892843,7.882920,0.051414
0.020000,69.870437,174.940476,15.723580,48.239055,77.057857,8.250715,0.054292
0.020000,70.864562,174.995957,16.719252,49.783578,77.226191,8.416696,0.057200
0.020000,71.889427,175.056156,17.745884,51.331606,77.401387,8.759792,0.060131
0.020000,72.945085,175.121279,18.803549,52.883244,77.581890,9.025174,0.063080
0.020000,74.031589,175.191528,19.892321,54.438605,77.768057,9.308316,0.066041
0.020000,75.148992,175.267102,21.012277,55.997789,77.959194,9.556863,0.069007
0.020000,76.297350,175.348193,22.163495,57.560908,78.155929,9.836736,0.071973
0.020000,77.476723,175.434985,23.346056,59.128070,78.358098,10.108466,0.074931
0.020000,78.687168,175.527656,24.560044,60.699380,78.565504,10.370310,0.077874
0.020000,79.928748,175.626375,25.805543,62.274940,78.778018,10.625684,0.080797
0.020000,81.201528,175.731301,27.082640,63.854856,78.995792,10.888689,0.083691
0.020000,82.505573,175.842583,28.391425,65.439230,79.218706,11.145729,0.086550
0.020000,83.840953,175.960356,29.731988,67.028160,79.446506,11.390009,0.089365
0.020000,85.207739,176.084743,31.104423,68.621751,79.679561,11.652710,0.092130
0.020000,86.606008,176.215855,32.508825,70.220099,79.917381,11.891003,0.094836
