dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,47.361878,310.099036,0.007868,0.786818,39.340877,1967.043870,6.269809
0.020000,47.362286,310.099030,0.008277,0.020439,-38.318924,-3882.990058,6.269776
0.020000,47.363104,310.099019,0.009094,0.040877,1.021873,1967.039849,6.269709
0.020000,47.424629,310.098186,0.070625,3.076516,151.781948,7538.003754,6.269609
0.020000,47.552142,310.096446,0.198150,6.376281,164.988264,660.315769,6.269475
0.020000,47.711534,310.094247,0.357557,7.970341,79.703022,-4264.262086,6.269308
0.020000,47.902803,310.091574,0.548845,9.564387,79.702288,-0.036714,6.269108
0.020000,48.125949,310.088406,0.772014,11.158441,79.702713,0.021260,6.268875
0.020000,48.380972,310.084723,1.027063,12.752468,79.701329,-0.069198,6.268608
0.020000,48.667871,310.080497,1.313993,14.346490,79.701103,-0.011291,6.268308
0.020000,48.986645,310.075701,1.632803,15.940495,79.700255,-0.042387,6.267975
0.020000,49.337293,310.070303,1.983493,17.534490,79.699763,-0.024603,6.267608
0.020000,49.719814,310.064267,2.366062,19.128461,79.698536,-0.061380,6.267208
0.020000,50.134209,310.057556,2.780510,20.722424,79.698173,-0.018122,6.266776
0.020000,50.580474,310.050128,3.226838,22.316368,79.697192,-0.049042,6.266309
0.020000,51.058610,310.041939,3.705043,23.910280,79.695611,-0.079092,6.265810
0.020000,51.568614,310.032941,4.215127,25.504178,79.694879,-0.036567,6.265278
0.020000,52.110485,310.023084,4.757088,27.098046,79.693422,-0.072875,6.264713
0.020000,52.684222,310.012312,5.330926,28.691892,79.692297,-0.056240,6.264114
0.020000,53.289822,310.000570,5.936640,30.285704,79.690580,-0.085827,6.263483
0.020000,53.927284,309.987797,6.574230,31.879503,79.689923,-0.032845,6.262819
0.020000,54.596606,309.973931,7.243695,33.473254,79.687576,-0.117373,6.262122
0.020000,55.297784,309.958903,7.945034,35.066980,79.686274,-0.065107,6.261392
0.020000,56.030817,309.942646,8.678248,36.660667,79.684390,-0.094206,6.260630
0.020000,56.795702,309.925086,9.443334,38.254324,79.682841,-0.077413,6.259834
0.020000,57.592436,309.906148,10.240293,39.847935,79.680557,-0.114247,6.259007
0.020000,58.421015,309.885754,11.069123,41.441516,79.679032,-0.076216,6.258146
0.020000,59.281437,309.863820,11.929824,43.035055,79.676936,-0.104792,6.257253
0.020000,60.173697,309.840264,12.822395,44.628541,79.674303,-0.131647,6.256328
0.020000,61.097791,309.814996,13.746835,46.221990,79.672459,-0.092212,6.255370
0.020000,62.053716,309.787927,14.703143,47.815386,79.669816,-0.132153,6.254380
0.020000,63.041466,309.758961,15.691317,49.408736,79.667490,-0.116316,6.253358
0.020000,64.061037,309.728003,16.711358,51.002029,79.664643,-0.142357,6.252304
0.020000,65.112423,309.694953,17.763264,52.595284,79.662760,-0.094153,6.251218
0.020000,66.195619,309.659708,18.847033,54.188469,79.659224,-0.176778,6.250100
0.020000,67.310619,309.622162,19.962665,55.781601,79.656612,-0.130585,6.248950
0.020000,68.457417,309.582206,21.110159,57.374671,79.653497,-0.155765,6.247768
0.020000,69.636005,309.539730,22.289512,58.967686,79.650787,-0.135483,6.246554
0.020000,70.846377,309.494619,23.500725,60.560629,79.647129,-0.182932,6.245309
0.020000,72.088526,309.446755,24.743795,62.153512,79.644168,-0.148058,6.244033
0.020000,73.362442,309.396018,26.018722,63.746327,79.640721,-0.172319,6.242726
0.020000,74.668119,309.342287,27.325503,65.339064,79.636840,-0.194061,6.241387
0.020000,76.005545,309.285433,28.664138,66.931738,79.633730,-0.155503,6.240017
0.020000,77.374714,309.225331,30.034624,68.524329,79.629536,-0.209708,6.238616
0.020000,78.775613,309.161847,31.436961,70.116844,79.625737,-0.189941,6.237184
0.020000,80.208232,309.094849,32.871147,71.709278,79.621710,-0.201353,6.235722
0.020000,81.672562,309.024199,34.337179,73.301634,79.617813,-0.194835,6.234229
0.020000,83.168589,308.949757,35.835057,74.893901,79.613322,-0.224542,6.232706
0.020000,84.696301,308.871383,37.364779,76.486079,79.608919,-0.220144,6.231152
0.020000,86.255686,308.788931,38.926342,78.078166,79.604355,-0.228233,6.229568
0.020000,87.846731,308.702254,40.519746,79.670168,79.600085,-0.213506,6.227954
0.020000,89.469419,308.611203,42.144987,81.262065,79.594869,-0.260780,6.226311
0.020000,91.123738,308.515624,43.802064,82.853867,79.590111,-0.237904,6.224638
0.020000,92.809671,308.415363,45.490976,84.445568,79.585036,-0.253771,6.222935
0.020000,94.527201,308.310262,47.211719,86.037164,79.579812,-0.261181,6.221203
0.020000,96.276313,308.200162,48.964292,87.628656,79.574568,-0.262209,6.219442
0.020000,98.056987,308.084900,50.748693,89.220037,79.569058,-0.275501,6.217651
0.020000,99.869205,307.964313,52.564919,90.811304,79.563349,-0.285412,6.215833
0.020000,101.712949,307.838232,54.412968,92.402460,79.557791,-0.277916,6.213985
0.020000,103.588196,307.706488,56.292838,93.993492,79.551600,-0.309559,6.212109
0.020000,105.494928,307.568911,58.204526,95.584406,79.545743,-0.292862,6.210205
0.020000,107.433120,307.425326,60.148030,97.175196,79.539461,-0.314111,6.208273
0.020000,109.402752,307.275557,62.123347,98.765858,79.533139,-0.316091,6.206313
0.020000,111.403798,307.119426,64.130475,100.356389,79.526536,-0.330118,6.204325
0.020000,113.436234,306.956753,66.169411,101.946788,79.519954,-0.329108,6.202310
0.020000,115.492097,306.788015,68.232187,103.138836,59.602377,-995.878861,6.200276
0.020000,117.552587,306.614677,70.299955,103.388385,12.477439,-2356.246885,6.198241
0.020000,119.598915,306.438354,72.353866,102.695532,-34.642640,-2356.003988,6.196224
0.020000,121.618126,306.260295,74.380912,101.352328,-67.160208,-1625.878357,6.194238
0.020000,123.605205,306.081127,76.376052,99.757013,-79.765743,-630.276781,6.192287
0.020000,125.560165,305.901045,78.339289,98.161806,-79.760341,0.270115,6.190371
0.020000,127.483017,305.720238,80.270623,96.566707,-79.754926,0.270728,6.188491
0.020000,129.373775,305.538895,82.170057,94.971717,-79.749517,0.270465,6.186645
0.020000,131.232451,305.357198,84.037594,93.376832,-79.744273,0.262201,6.184834
0.020000,133.059061,305.175328,85.873235,91.782056,-79.738785,0.274389,6.183057
0.020000,134.853616,304.993459,87.676983,90.187383,-79.733622,0.258155,6.181315
0.020000,136.616132,304.811766,89.448839,88.592814,-79.728467,0.257763,6.179607
0.020000,138.346623,304.630416,91.188806,86.998350,-79.723215,0.262600,6.177933
0.020000,140.045102,304.449575,92.896886,85.403990,-79.718011,0.260184,6.176293
0.020000,141.711586,304.269405,94.573080,83.809730,-79.712993,0.250921,6.174686
0.020000,143.346087,304.090062,96.217392,82.215567,-79.708120,0.243622,6.173113
0.020000,144.948623,303.911703,97.829822,80.621505,-79.703130,0.249520,6.171574
0.020000,146.519206,303.734478,99.410373,79.027545,-79.697969,0.258067,6.170067
0.020000,148.057853,303.558534,100.959046,77.433675,-79.693523,0.222289,6.168594
0.020000,149.564578,303.384017,102.475844,75.839905,-79.688487,0.251814,6.167153
0.020000,151.039396,303.211066,103.960769,74.246229,-79.683795,0.234583,6.165745
0.020000,152.482322,303.039819,105.413822,72.652641,-79.679423,0.218605,6.164370
0.020000,153.893372,302.870410,106.835005,71.059152,-79.674465,0.247906,6.163027
0.020000,155.272560,302.702970,108.224319,69.465742,-79.670483,0.199099,6.161717
0.020000,156.619902,302.537627,109.581768,67.872427,-79.665764,0.235925,6.160438
0.020000,157.935410,302.374504,110.907352,66.279192,-79.661734,0.201516,6.159192
0.020000,159.219102,302.213722,112.201073,64.686053,-79.656944,0.239516,6.157977
0.020000,160.470990,302.055399,113.462933,63.092985,-79.653391,0.177638,6.156795
0.020000,161.691089,301.899650,114.692933,61.500006,-79.648975,0.220785,6.155643
0.020000,162.879414,301.746585,115.891075,59.907099,-79.645330,0.182253,6.154524
0.020000,164.035978,301.596313,117.057360,58.314279,-79.641021,0.215466,6.153435
0.020000,165.160795,301.448938,118.191791,56.721528,-79.637543,0.173894,6.152378
0.020000,166.253878,301.304563,119.294368,55.128856,-79.633611,0.196583,6.151352
0.020000,167.315242,301.163285,120.365093,53.536256,-79.629986,0.181240,6.150356
0.020000,168.344899,301.025202,121.403967,51.943722,-79.626681,0.165294,6.149392
0.020000,169.342862,300.890404,122.410993,50.351264,-79.622912,0.188422,6.148459
0.020000,170.309143,300.758982,123.386170,48.758864,-79.620020,0.144581,6.147556
0.020000,171.243754,300.631023,124.329501,47.166536,-79.616379,0.182098,6.146683
0.020000,172.146709,300.506609,125.240986,45.574261,-79.613729,0.132452,6.145841
0.020000,173.018018,300.385821,126.120627,43.982065,-79.609847,0.194138,6.145029
0.020000,173.857692,300.268736,126.968425,42.389910,-79.607718,0.106442,6.144248
0.020000,174.665743,300.155430,127.784382,40.797822,-79.604389,0.166434,6.143496
0.020000,175.442181,300.045974,128.568497,39.205780,-79.602105,0.114224,6.142775
0.020000,176.187018,299.940436,129.320774,37.613803,-79.598868,0.161841,6.142084
0.020000,176.900262,299.838882,130.041211,36.021867,-79.596808,0.102993,6.141422
0.020000,177.581923,299.741375,130.729811,34.429986,-79.594049,0.137937,6.140791
0.020000,178.232011,299.647976,131.386574,32.838152,-79.591699,0.117492,6.140189
0.020000,178.850534,299.558740,132.011501,31.246355,-79.589842,0.092847,6.139616
0.020000,179.437501,299.473723,132.604593,29.654613,-79.587096,0.137333,6.139073
0.020000,179.992920,299.392977,133.165851,28.062897,-79.585802,0.064678,6.138560
0.020000,180.516799,299.316548,133.695275,26.471227,-79.583495,0.115368,6.138076
0.020000,181.009145,299.244485,134.192867,24.879589,-79.581916,0.078938,6.137622
0.020000,181.469965,299.176828,134.658627,23.287997,-79.579589,0.116338,6.137197
0.020000,181.899265,299.113620,135.092556,21.696426,-79.578553,0.051804,6.136801
0.020000,182.297051,299.054896,135.494653,20.104885,-79.577025,0.076400,6.136434
0.020000,182.663330,299.000692,135.864921,18.513369,-79.575809,0.060827,6.136097
0.020000,182.998105,298.951039,136.203359,16.921893,-79.573820,0.099439,6.135789
0.020000,183.301383,298.905967,136.509967,15.330423,-79.573504,0.015786,6.135510
0.020000,183.573167,298.865503,136.784747,13.738985,-79.571874,0.081489,6.135260
